HRU,sol_pfas_ugha,kf,nf
3392,27180.0,216.4,0.48
3393,27180.0,216.4,0.48
3394,27180.0,216.4,0.48
3395,32550.0,216.4,0.48
3396,32550.0,216.4,0.48
3397,32550.0,216.4,0.48
3398,28800.0,450.2,0.43
3399,28800.0,450.2,0.43
3400,28800.0,450.2,0.43
3401,5680.0,216.4,0.48
3402,5680.0,216.4,0.48
3403,5680.0,216.4,0.48
3404,34040.0,216.4,0.48
3405,34040.0,216.4,0.48
3406,34040.0,216.4,0.48
3407,34040.0,216.4,0.48
3408,34040.0,216.4,0.48
3409,34040.0,216.4,0.48
3410,34730.0,216.4,0.48
3411,34730.0,216.4,0.48
3412,34730.0,216.4,0.48
3413,27180.0,216.4,0.48
3414,27180.0,216.4,0.48
3415,27180.0,216.4,0.48
3416,22500.0,216.4,0.48
3417,10872000.0,216.4,0.48
3418,10872000.0,216.4,0.48
3419,10872000.0,216.4,0.48
3420,22500.0,216.4,0.48
3421,42900000.0,450.2,0.43
3422,42900000.0,450.2,0.43
3423,22500.0,216.4,0.48
3424,36340.0,216.4,0.48
3425,36340.0,216.4,0.48
3426,36340.0,216.4,0.48
3427,35190.0,216.4,0.48
3428,35190.0,216.4,0.48
3429,40320.0,216.4,0.48
3430,36340.0,216.4,0.48
3431,36340.0,216.4,0.48
3432,36340.0,216.4,0.48
3433,22500.0,216.4,0.48
3434,38610000.0,450.2,0.43
3435,38610000.0,450.2,0.43
3436,38610000.0,450.2,0.43
3437,22500.0,216.4,0.48
3438,36340.0,216.4,0.48
3439,36340.0,216.4,0.48
3440,36340.0,216.4,0.48
3441,36340.0,216.4,0.48
3442,40320.0,216.4,0.48
3443,40320.0,216.4,0.48
3444,40320.0,216.4,0.48
3445,35190.0,216.4,0.48
3446,35190.0,216.4,0.48
3447,35190.0,216.4,0.48
3448,36340.0,216.4,0.48
3449,36340.0,216.4,0.48
3450,27180.0,216.4,0.48
3451,27180.0,216.4,0.48
3452,27180.0,216.4,0.48
3453,21450.0,216.4,0.48
3454,21450.0,216.4,0.48
3455,21450.0,216.4,0.48
3456,28800.0,450.2,0.43
3457,36800.0,450.2,0.43
3458,36800.0,450.2,0.43
3459,38610000.0,450.2,0.43
3460,38610000.0,450.2,0.43
3461,38610000.0,450.2,0.43
3462,57270000.0,450.2,0.43
3463,57270000.0,450.2,0.43
3464,57270000.0,450.2,0.43
3465,38610000.0,450.2,0.43
3466,38610000.0,450.2,0.43
3467,38610000.0,450.2,0.43
3468,52785000.0,216.4,0.48
3469,52785000.0,216.4,0.48
3470,52785000.0,216.4,0.48
3471,55200000.0,216.4,0.48
3472,55200000.0,216.4,0.48
3473,40770000.0,216.4,0.48
3474,40770000.0,216.4,0.48
3475,14076000.0,216.4,0.48
3476,14076000.0,216.4,0.48
3477,57270000.0,450.2,0.43
3478,57270000.0,450.2,0.43
3479,57270000.0,450.2,0.43
3480,342000000.0,216.4,0.48
3481,342000000.0,216.4,0.48
3482,40770000.0,216.4,0.48
3483,38610000.0,450.2,0.43
3484,38610000.0,450.2,0.43
3485,38610000.0,450.2,0.43
3486,36340.0,216.4,0.48
3487,36340.0,216.4,0.48
3488,22500.0,216.4,0.48
3489,22500.0,216.4,0.48
3490,55200000.0,216.4,0.48
3491,55200000.0,216.4,0.48
3492,55200000.0,216.4,0.48
3493,60480000.0,216.4,0.48
3494,34040.0,216.4,0.48
3495,34040.0,216.4,0.48
3496,34040.0,216.4,0.48
3497,28800.0,450.2,0.43
3498,28800.0,450.2,0.43
3499,28800.0,450.2,0.43
3500,36800.0,450.2,0.43
3501,36800.0,450.2,0.43
3502,36800.0,450.2,0.43
3503,35190.0,216.4,0.48
3504,35190.0,216.4,0.48
3505,35190.0,216.4,0.48
3506,21450.0,216.4,0.48
3507,43200000.0,450.2,0.43
3508,43200000.0,450.2,0.43
3509,43200000.0,450.2,0.43
3510,51750000.0,450.2,0.43
3511,51750000.0,450.2,0.43
3512,51750000.0,450.2,0.43
3513,55200000.0,216.4,0.48
3514,60480000.0,216.4,0.48
3515,60480000.0,216.4,0.48
3516,60480000.0,216.4,0.48
3517,16128000.0,216.4,0.48
3518,16128000.0,216.4,0.48
3519,16128000.0,216.4,0.48
3520,55200000.0,216.4,0.48
3521,55200000.0,216.4,0.48
3522,55200000.0,216.4,0.48
3523,22500.0,216.4,0.48
3524,36340.0,216.4,0.48
3525,36340.0,216.4,0.48
3526,36340.0,216.4,0.48
3527,36800.0,450.2,0.43
3528,36800.0,450.2,0.43
3529,36800.0,450.2,0.43
3530,28800.0,450.2,0.43
3531,28800.0,450.2,0.43
3532,28800.0,450.2,0.43
3533,35190.0,216.4,0.48
3534,35190.0,216.4,0.48
3535,35190.0,216.4,0.48
3536,38400.0,450.2,0.43
3537,38400.0,450.2,0.43
3538,55200000.0,450.2,0.43
3539,55200000.0,450.2,0.43
3540,51060000.0,216.4,0.48
3541,51060000.0,216.4,0.48
3542,14720000.0,450.2,0.43
3543,14720000.0,450.2,0.43
3544,14720000.0,450.2,0.43
3545,14076000.0,216.4,0.48
3546,14076000.0,216.4,0.48
3547,14076000.0,216.4,0.48
3548,55200000.0,450.2,0.43
3549,55200000.0,450.2,0.43
3550,57270000.0,450.2,0.43
3551,57270000.0,450.2,0.43
3552,57270000.0,450.2,0.43
3553,55200000.0,450.2,0.43
3554,55200000.0,450.2,0.43
3555,28800.0,450.2,0.43
3556,28800.0,450.2,0.43
3557,28800.0,450.2,0.43
3558,34040.0,216.4,0.48
3559,34040.0,216.4,0.48
3560,34040.0,216.4,0.48
3561,32550.0,216.4,0.48
3562,32550.0,216.4,0.48
3563,32550.0,216.4,0.48
3564,228000.0,216.4,0.48
3565,228000.0,216.4,0.48
3566,228000.0,216.4,0.48
3567,32550.0,216.4,0.48
3568,32550.0,216.4,0.48
3569,33350.0,450.2,0.43
3570,33350.0,450.2,0.43
3571,33350.0,450.2,0.43
3572,34730.0,216.4,0.48
3573,34730.0,216.4,0.48
3574,34500.0,450.2,0.43
3575,34500.0,450.2,0.43
3576,34500.0,450.2,0.43
3577,42050.0,450.2,0.43
3578,42050.0,450.2,0.43
3579,42050.0,450.2,0.43
3580,32000.0,450.2,0.43
3581,32000.0,450.2,0.43
3582,32000.0,450.2,0.43
3583,34500.0,450.2,0.43
3584,34500.0,450.2,0.43
3585,40320.0,216.4,0.48
3586,40320.0,216.4,0.48
3587,40320.0,216.4,0.48
3588,51060000.0,216.4,0.48
3589,51060000.0,216.4,0.48
3590,51060000.0,216.4,0.48
3591,50025000.0,450.2,0.43
3592,50025000.0,450.2,0.43
3593,48825000.0,216.4,0.48
3594,48825000.0,216.4,0.48
3595,48825000.0,216.4,0.48
3596,51750000.0,450.2,0.43
3597,51750000.0,450.2,0.43
3598,51750000.0,450.2,0.43
3599,33750000.0,216.4,0.48
3600,33750000.0,216.4,0.48
3601,33750000.0,216.4,0.48
3602,55200000.0,450.2,0.43
3603,55200000.0,450.2,0.43
3604,55200000.0,450.2,0.43
3605,51750000.0,450.2,0.43
3606,51750000.0,450.2,0.43
3607,51750000.0,450.2,0.43
3608,8520000.0,216.4,0.48
3609,8520000.0,216.4,0.48
3610,8520000.0,216.4,0.48
3611,51060000.0,216.4,0.48
3612,51060000.0,216.4,0.48
3613,51060000.0,216.4,0.48
3614,51060000.0,216.4,0.48
3615,51060000.0,216.4,0.48
3616,51060000.0,216.4,0.48
3617,52095000.0,216.4,0.48
3618,52095000.0,216.4,0.48
3619,52095000.0,216.4,0.48
3620,40770000.0,216.4,0.48
3621,40770000.0,216.4,0.48
3622,40770000.0,216.4,0.48
3623,342000000.0,216.4,0.48
3624,342000000.0,216.4,0.48
3625,342000000.0,216.4,0.48
3626,48825000.0,216.4,0.48
3627,48825000.0,216.4,0.48
3628,48825000.0,216.4,0.48
3629,50025000.0,450.2,0.43
3630,50025000.0,450.2,0.43
3631,50025000.0,450.2,0.43
3632,51750000.0,450.2,0.43
3633,51750000.0,450.2,0.43
3634,51750000.0,450.2,0.43
3635,51750000.0,450.2,0.43
3636,51750000.0,450.2,0.43
3637,51750000.0,450.2,0.43
3638,51750000.0,450.2,0.43
3639,51750000.0,450.2,0.43
3640,51750000.0,450.2,0.43
3641,50025000.0,450.2,0.43
3642,50025000.0,450.2,0.43
3643,50025000.0,450.2,0.43
3644,60480000.0,216.4,0.48
3645,60480000.0,216.4,0.48
3646,43500000.0,450.2,0.43
3647,43500000.0,450.2,0.43
3648,43500000.0,450.2,0.43
3649,55440000.0,216.4,0.48
3650,55440000.0,216.4,0.48
3651,55440000.0,216.4,0.48
3652,40770000.0,216.4,0.48
3653,40770000.0,216.4,0.48
3654,40770000.0,216.4,0.48
3655,342000000.0,216.4,0.48
3656,342000000.0,216.4,0.48
3657,50025000.0,450.2,0.43
3658,50025000.0,450.2,0.43
3659,50025000.0,450.2,0.43
3660,19560000.0,216.4,0.48
3661,19560000.0,216.4,0.48
3662,51750000.0,450.2,0.43
3663,51750000.0,450.2,0.43
3664,52095000.0,216.4,0.48
3665,52095000.0,216.4,0.48
3666,51750000.0,450.2,0.43
3667,51750000.0,450.2,0.43
3668,51750000.0,450.2,0.43
3669,43500000.0,450.2,0.43
3670,43500000.0,450.2,0.43
3671,43500000.0,450.2,0.43
3672,22500.0,216.4,0.48
3673,13340000.0,450.2,0.43
3674,13340000.0,450.2,0.43
3675,13800000.0,450.2,0.43
3676,13800000.0,450.2,0.43
3677,13800000.0,450.2,0.43
3678,10872000.0,216.4,0.48
3679,10872000.0,216.4,0.48
3680,50025000.0,450.2,0.43
3681,50025000.0,450.2,0.43
3682,50025000.0,450.2,0.43
3683,12800.0,450.2,0.43
3684,12800.0,450.2,0.43
3685,12800.0,450.2,0.43
3686,27180.0,216.4,0.48
3687,27180.0,216.4,0.48
3688,27180.0,216.4,0.48
3689,33350.0,216.4,0.48
3690,33350.0,216.4,0.48
3691,33350.0,216.4,0.48
3692,25740.0,450.2,0.43
3693,25740.0,450.2,0.43
3694,25740.0,450.2,0.43
3695,28600.0,450.2,0.43
3696,28600.0,450.2,0.43
3697,28600.0,450.2,0.43
3698,35190.0,216.4,0.48
3699,35190.0,216.4,0.48
3700,35190.0,216.4,0.48
3701,36960.0,216.4,0.48
3702,36960.0,216.4,0.48
3703,36960.0,216.4,0.48
3704,36800.0,450.2,0.43
3705,36800.0,450.2,0.43
3706,36800.0,450.2,0.43
3707,22500.0,216.4,0.48
3708,14784000.0,216.4,0.48
3709,14784000.0,216.4,0.48
3710,14784000.0,216.4,0.48
3711,55440000.0,216.4,0.48
3712,55440000.0,216.4,0.48
3713,55440000.0,216.4,0.48
3714,55200000.0,450.2,0.43
3715,55200000.0,450.2,0.43
3716,55200000.0,450.2,0.43
3717,55200000.0,450.2,0.43
3718,34040.0,216.4,0.48
3719,34040.0,216.4,0.48
3720,22500.0,216.4,0.48
3721,22500.0,216.4,0.48
3722,60480000.0,216.4,0.48
3723,60480000.0,216.4,0.48
3724,5680.0,216.4,0.48
3725,5680.0,216.4,0.48
3726,5680.0,216.4,0.48
3727,35190.0,216.4,0.48
3728,35190.0,216.4,0.48
3729,35190.0,216.4,0.48
3730,34040.0,216.4,0.48
3731,34040.0,216.4,0.48
3732,34040.0,216.4,0.48
3733,34040.0,216.4,0.48
3734,34040.0,216.4,0.48
3735,34040.0,216.4,0.48
3736,40320.0,216.4,0.48
3737,40320.0,216.4,0.48
3738,40320.0,216.4,0.48
3739,51060000.0,216.4,0.48
3740,51060000.0,216.4,0.48
3741,51060000.0,216.4,0.48
3742,12800.0,450.2,0.43
3743,12800.0,450.2,0.43
3744,25740.0,450.2,0.43
3745,27180.0,216.4,0.48
3746,48000000.0,450.2,0.43
3747,48000000.0,450.2,0.43
3748,48000000.0,450.2,0.43
3749,40770000.0,216.4,0.48
3750,40770000.0,216.4,0.48
3751,40770000.0,216.4,0.48
3752,52095000.0,216.4,0.48
3753,52095000.0,216.4,0.48
3754,52095000.0,216.4,0.48
3755,52785000.0,216.4,0.48
3756,52785000.0,216.4,0.48
3757,52785000.0,216.4,0.48
3758,52785000.0,216.4,0.48
3759,52785000.0,216.4,0.48
3760,55200000.0,450.2,0.43
3761,55200000.0,450.2,0.43
3762,55200000.0,450.2,0.43
3763,54510000.0,450.2,0.43
3764,54510000.0,450.2,0.43
3765,54510000.0,450.2,0.43
3766,51060000.0,216.4,0.48
3767,51060000.0,216.4,0.48
3768,52095000.0,216.4,0.48
3769,52095000.0,216.4,0.48
3770,52095000.0,216.4,0.48
3771,52785000.0,216.4,0.48
3772,52785000.0,216.4,0.48
3773,52785000.0,216.4,0.48
3774,40770000.0,216.4,0.48
3775,40770000.0,216.4,0.48
3776,40770000.0,216.4,0.48
3777,35190.0,216.4,0.48
3778,35190.0,216.4,0.48
3779,36800.0,450.2,0.43
3780,36800.0,450.2,0.43
3781,36800.0,450.2,0.43
3782,32000.0,450.2,0.43
3783,32000.0,450.2,0.43
3784,32000.0,450.2,0.43
3785,36340.0,450.2,0.43
3786,36340.0,450.2,0.43
3787,36340.0,450.2,0.43
3788,34730.0,216.4,0.48
3789,34730.0,216.4,0.48
3790,34730.0,216.4,0.48
3791,21450.0,216.4,0.48
3792,21450.0,216.4,0.48
3793,21450.0,216.4,0.48
3794,48000000.0,450.2,0.43
3795,48000000.0,450.2,0.43
3796,48000000.0,450.2,0.43
3797,57600000.0,450.2,0.43
3798,57600000.0,450.2,0.43
3799,57600000.0,450.2,0.43
3800,52095000.0,216.4,0.48
3801,52095000.0,216.4,0.48
3802,13800000.0,450.2,0.43
3803,13800000.0,450.2,0.43
3804,13800000.0,450.2,0.43
3805,22500.0,216.4,0.48
3806,8250000.0,366.7,0.33
3807,8250000.0,366.7,0.33
3808,8250000.0,366.7,0.33
3809,52095000.0,216.4,0.48
3810,52095000.0,216.4,0.48
3811,52095000.0,216.4,0.48
3812,51060000.0,216.4,0.48
3813,51060000.0,216.4,0.48
3814,32175000.0,216.4,0.48
3815,32175000.0,216.4,0.48
3816,106560000.0,216.4,0.48
3817,106560000.0,216.4,0.48
3818,50025000.0,216.4,0.48
3819,50025000.0,216.4,0.48
3820,50025000.0,216.4,0.48
3821,8250000.0,366.7,0.33
3822,8250000.0,366.7,0.33
3823,8250000.0,366.7,0.33
3824,52095000.0,216.4,0.48
3825,52095000.0,216.4,0.48
3826,52785000.0,216.4,0.48
3827,52785000.0,216.4,0.48
3828,52785000.0,216.4,0.48
3829,106560000.0,216.4,0.48
3830,106560000.0,216.4,0.48
3831,40770000.0,216.4,0.48
3832,40770000.0,216.4,0.48
3833,40770000.0,216.4,0.48
3834,32175000.0,216.4,0.48
3835,32175000.0,216.4,0.48
3836,52785000.0,216.4,0.48
3837,52785000.0,216.4,0.48
3838,52785000.0,216.4,0.48
3839,51060000.0,216.4,0.48
3840,51060000.0,216.4,0.48
3841,51060000.0,216.4,0.48
3842,28275000.0,216.4,0.48
3843,28275000.0,216.4,0.48
3844,33750000.0,216.4,0.48
3845,33750000.0,216.4,0.48
3846,42900000.0,450.2,0.43
3847,42900000.0,450.2,0.43
3848,22500.0,216.4,0.48
3849,52095000.0,216.4,0.48
3850,52095000.0,216.4,0.48
3851,33350.0,216.4,0.48
3852,33350.0,216.4,0.48
3853,5500.0,366.7,0.33
3854,5500.0,366.7,0.33
3855,42900000.0,450.2,0.43
3856,42900000.0,450.2,0.43
3857,22500.0,216.4,0.48
3858,22500.0,216.4,0.48
3859,14720000.0,450.2,0.43
3860,14720000.0,450.2,0.43
3861,14720000.0,450.2,0.43
3862,12800000.0,450.2,0.43
3863,12800000.0,450.2,0.43
3864,12800000.0,450.2,0.43
3865,21320000.0,450.2,0.43
3866,21320000.0,450.2,0.43
3867,21320000.0,450.2,0.43
3868,15360000.0,450.2,0.43
3869,15360000.0,450.2,0.43
3870,22500.0,216.4,0.48
3871,14720000.0,450.2,0.43
3872,14720000.0,450.2,0.43
3873,14720000.0,450.2,0.43
3874,12800000.0,450.2,0.43
3875,12800000.0,450.2,0.43
3876,11520000.0,450.2,0.43
3877,11520000.0,450.2,0.43
3878,11520000.0,450.2,0.43
3879,15360000.0,450.2,0.43
3880,15360000.0,450.2,0.43
3881,2272000.0,216.4,0.48
3882,22500.0,216.4,0.48
3883,32000.0,450.2,0.43
3884,32000.0,450.2,0.43
3885,32000.0,450.2,0.43
3886,36800.0,450.2,0.43
3887,36800.0,450.2,0.43
3888,5680.0,216.4,0.48
3889,5680.0,216.4,0.48
3890,5680.0,216.4,0.48
3891,36800.0,450.2,0.43
3892,36800.0,450.2,0.43
3893,14720000.0,450.2,0.43
3894,36800.0,450.2,0.43
3895,36800.0,450.2,0.43
3896,36800.0,450.2,0.43
3897,11520000.0,450.2,0.43
3898,14720000.0,450.2,0.43
3899,14720000.0,450.2,0.43
3900,2272000.0,216.4,0.48
3901,2272000.0,216.4,0.48
3902,2272000.0,216.4,0.48
3903,22500.0,216.4,0.48
3904,14720000.0,450.2,0.43
3905,14720000.0,450.2,0.43
3906,14720000.0,450.2,0.43
3907,14720000.0,450.2,0.43
3908,14720000.0,450.2,0.43
3909,2272000.0,216.4,0.48
3910,2272000.0,216.4,0.48
3911,2272000.0,216.4,0.48
3912,11520000.0,450.2,0.43
3913,11520000.0,450.2,0.43
3914,11520000.0,450.2,0.43
3915,22500.0,216.4,0.48
3916,43200000.0,450.2,0.43
3917,43200000.0,450.2,0.43
3918,43200000.0,450.2,0.43
3919,35190.0,216.4,0.48
3920,35190.0,216.4,0.48
3921,35190.0,216.4,0.48
3922,12800.0,450.2,0.43
3923,12800.0,450.2,0.43
3924,12800.0,450.2,0.43
3925,37500.0,450.2,0.43
3926,37500.0,450.2,0.43
3927,37500.0,450.2,0.43
3928,14720000.0,450.2,0.43
3929,14720000.0,450.2,0.43
3930,14720000.0,450.2,0.43
3931,12800000.0,450.2,0.43
3932,12800000.0,450.2,0.43
3933,12800000.0,450.2,0.43
3934,16128000.0,216.4,0.48
3935,16128000.0,216.4,0.48
3936,16128000.0,216.4,0.48
3937,11520000.0,450.2,0.43
3938,11520000.0,450.2,0.43
3939,11520000.0,450.2,0.43
3940,15960000.0,216.4,0.48
3941,15960000.0,216.4,0.48
3942,14784000.0,216.4,0.48
3943,14784000.0,216.4,0.48
3944,14784000.0,216.4,0.48
3945,13892000.0,216.4,0.48
3946,13892000.0,216.4,0.48
3947,13892000.0,216.4,0.48
3948,10640000.0,450.2,0.43
3949,10640000.0,450.2,0.43
3950,10640000.0,450.2,0.43
3951,10440000.0,450.2,0.43
3952,10440000.0,450.2,0.43
3953,5120000.0,450.2,0.43
3954,5120000.0,450.2,0.43
3955,5120000.0,450.2,0.43
3956,13616000.0,216.4,0.48
3957,13616000.0,216.4,0.48
3958,13616000.0,216.4,0.48
3959,13020000.0,216.4,0.48
3960,13020000.0,216.4,0.48
3961,13020000.0,216.4,0.48
3962,13020000.0,216.4,0.48
3963,13020000.0,216.4,0.48
3964,11600000.0,450.2,0.43
3965,11600000.0,450.2,0.43
3966,11600000.0,450.2,0.43
3967,11600000.0,450.2,0.43
3968,11600000.0,450.2,0.43
3969,11600000.0,450.2,0.43
3970,13616000.0,216.4,0.48
3971,13616000.0,216.4,0.48
3972,13616000.0,216.4,0.48
3973,15272000.0,450.2,0.43
3974,15272000.0,450.2,0.43
3975,15272000.0,450.2,0.43
3976,10872000.0,216.4,0.48
3977,10872000.0,216.4,0.48
3978,10872000.0,216.4,0.48
3979,15360000.0,450.2,0.43
3980,13800000.0,450.2,0.43
3981,13800000.0,450.2,0.43
3982,13340000.0,216.4,0.48
3983,13340000.0,216.4,0.48
3984,14000000.0,450.2,0.43
3985,14000000.0,450.2,0.43
3986,14000000.0,450.2,0.43
3987,13800000.0,216.4,0.48
3988,13800000.0,216.4,0.48
3989,13800000.0,216.4,0.48
3990,10296000.0,450.2,0.43
3991,10296000.0,450.2,0.43
3992,10296000.0,450.2,0.43
3993,10800000.0,216.4,0.48
3994,10800000.0,216.4,0.48
3995,14720000.0,216.4,0.48
3996,14720000.0,216.4,0.48
3997,2272000.0,216.4,0.48
3998,2272000.0,216.4,0.48
3999,2272000.0,216.4,0.48
4000,13340000.0,450.2,0.43
4001,13340000.0,450.2,0.43
4002,13340000.0,450.2,0.43
4003,13920000.0,450.2,0.43
4004,13920000.0,450.2,0.43
4005,8268000.0,450.2,0.43
4006,8268000.0,450.2,0.43
4007,8580000.0,216.4,0.48
4008,8580000.0,216.4,0.48
4009,14076000.0,216.4,0.48
4010,14076000.0,216.4,0.48
4011,14076000.0,216.4,0.48
4012,50025000.0,216.4,0.48
4013,50025000.0,216.4,0.48
4014,50025000.0,216.4,0.48
4015,55200000.0,450.2,0.43
4016,55200000.0,450.2,0.43
4017,55200000.0,450.2,0.43
4018,52095000.0,216.4,0.48
4019,52095000.0,216.4,0.48
4020,52095000.0,216.4,0.48
4021,48000000.0,450.2,0.43
4022,48000000.0,450.2,0.43
4023,48000000.0,450.2,0.43
4024,55440000.0,216.4,0.48
4025,55440000.0,216.4,0.48
4026,55440000.0,216.4,0.48
4027,600000.0,366.7,0.33
4028,600000.0,366.7,0.33
4029,600000.0,366.7,0.33
4030,60480000.0,216.4,0.48
4031,60480000.0,216.4,0.48
4032,60480000.0,216.4,0.48
4033,32175000.0,216.4,0.48
4034,32175000.0,216.4,0.48
4035,54510000.0,450.2,0.43
4036,54510000.0,450.2,0.43
4037,52785000.0,216.4,0.48
4038,52785000.0,216.4,0.48
4039,40770000.0,216.4,0.48
4040,40770000.0,216.4,0.48
4041,40770000.0,216.4,0.48
4042,22500.0,216.4,0.48
4043,28800.0,450.2,0.43
4044,28800.0,450.2,0.43
4045,28800.0,450.2,0.43
4046,34730.0,216.4,0.48
4047,34730.0,216.4,0.48
4048,34730.0,216.4,0.48
4049,27180.0,216.4,0.48
4050,27180.0,216.4,0.48
4051,27180.0,216.4,0.48
4052,40320.0,216.4,0.48
4053,40320.0,216.4,0.48
4054,40320.0,216.4,0.48
4055,36800.0,450.2,0.43
4056,36800.0,450.2,0.43
4057,39900.0,216.4,0.48
4058,39900.0,216.4,0.48
4059,39900.0,216.4,0.48
4060,25740.0,450.2,0.43
4061,25740.0,450.2,0.43
4062,25740.0,450.2,0.43
4063,33350.0,216.4,0.48
4064,33350.0,216.4,0.48
4065,35000.0,450.2,0.43
4066,35000.0,450.2,0.43
4067,35000.0,450.2,0.43
4068,21450.0,216.4,0.48
4069,21450.0,216.4,0.48
4070,22260.0,450.2,0.43
4071,22260.0,450.2,0.43
4072,28600.0,450.2,0.43
4073,28600.0,450.2,0.43
4074,28600.0,450.2,0.43
4075,36960.0,216.4,0.48
4076,36960.0,216.4,0.48
4077,36960.0,216.4,0.48
4078,34500.0,450.2,0.43
4079,34500.0,450.2,0.43
4080,34500.0,450.2,0.43
4081,36800.0,216.4,0.48
4082,36800.0,216.4,0.48
4083,32550.0,216.4,0.48
4084,32550.0,216.4,0.48
4085,33120.0,450.2,0.43
4086,33120.0,450.2,0.43
4087,36800.0,216.4,0.48
4088,36800.0,216.4,0.48
4089,36800.0,216.4,0.48
4090,21450.0,216.4,0.48
4091,21450.0,216.4,0.48
4092,21450.0,216.4,0.48
4093,5680.0,216.4,0.48
4094,27000.0,216.4,0.48
4095,27000.0,216.4,0.48
4096,27000.0,216.4,0.48
4097,34800.0,450.2,0.43
4098,34800.0,450.2,0.43
4099,36340.0,450.2,0.43
4100,36340.0,450.2,0.43
4101,36340.0,450.2,0.43
4102,21450.0,216.4,0.48
4103,21450.0,216.4,0.48
4104,33600.0,216.4,0.48
4105,33600.0,216.4,0.48
4106,33600.0,216.4,0.48
4107,52095000.0,216.4,0.48
4108,52095000.0,216.4,0.48
4109,52095000.0,216.4,0.48
4110,60480000.0,216.4,0.48
4111,60480000.0,216.4,0.48
4112,60480000.0,216.4,0.48
4113,55200000.0,450.2,0.43
4114,55200000.0,450.2,0.43
4115,55200000.0,450.2,0.43
4116,52500000.0,450.2,0.43
4117,52500000.0,450.2,0.43
4118,52500000.0,450.2,0.43
4119,55200000.0,216.4,0.48
4120,55200000.0,216.4,0.48
4121,32175000.0,216.4,0.48
4122,32175000.0,216.4,0.48
4123,52200000.0,450.2,0.43
4124,52200000.0,450.2,0.43
4125,54510000.0,450.2,0.43
4126,54510000.0,450.2,0.43
4127,52785000.0,216.4,0.48
4128,52785000.0,216.4,0.48
4129,52785000.0,216.4,0.48
4130,36800.0,450.2,0.43
4131,36800.0,450.2,0.43
4132,36800.0,450.2,0.43
4133,32550.0,216.4,0.48
4134,32550.0,216.4,0.48
4135,27180.0,216.4,0.48
4136,27180.0,216.4,0.48
4137,27180.0,216.4,0.48
4138,35190.0,216.4,0.48
4139,35190.0,216.4,0.48
4140,35190.0,216.4,0.48
4141,14784000.0,216.4,0.48
4142,14784000.0,216.4,0.48
4143,14784000.0,216.4,0.48
4144,8580000.0,216.4,0.48
4145,8580000.0,216.4,0.48
4146,13616000.0,216.4,0.48
4147,13616000.0,216.4,0.48
4148,13616000.0,216.4,0.48
4149,13892000.0,216.4,0.48
4150,13892000.0,216.4,0.48
4151,13892000.0,216.4,0.48
4152,14720000.0,216.4,0.48
4153,14720000.0,216.4,0.48
4154,10872000.0,216.4,0.48
4155,10872000.0,216.4,0.48
4156,10296000.0,450.2,0.43
4157,10296000.0,450.2,0.43
4158,13020000.0,216.4,0.48
4159,13020000.0,216.4,0.48
4160,13020000.0,216.4,0.48
4161,8580000.0,216.4,0.48
4162,8580000.0,216.4,0.48
4163,8580000.0,216.4,0.48
4164,8904000.0,450.2,0.43
4165,8904000.0,450.2,0.43
4166,22500.0,216.4,0.48
4167,13892000.0,216.4,0.48
4168,13892000.0,216.4,0.48
4169,13800000.0,450.2,0.43
4170,13800000.0,450.2,0.43
4171,13800000.0,450.2,0.43
4172,60480000.0,216.4,0.48
4173,60480000.0,216.4,0.48
4174,60480000.0,216.4,0.48
4175,43200000.0,450.2,0.43
4176,43200000.0,450.2,0.43
4177,43200000.0,450.2,0.43
4178,55200000.0,450.2,0.43
4179,55200000.0,450.2,0.43
4180,55200000.0,450.2,0.43
4181,50025000.0,450.2,0.43
4182,50025000.0,450.2,0.43
4183,28800.0,450.2,0.43
4184,28800.0,450.2,0.43
4185,28800.0,450.2,0.43
4186,32550.0,216.4,0.48
4187,32550.0,216.4,0.48
4188,35190.0,216.4,0.48
4189,35190.0,216.4,0.48
4190,35190.0,216.4,0.48
4191,21450.0,216.4,0.48
4192,21450.0,216.4,0.48
4193,14720000.0,450.2,0.43
4194,14720000.0,450.2,0.43
4195,15360000.0,450.2,0.43
4196,15360000.0,450.2,0.43
4197,21320000.0,450.2,0.43
4198,21320000.0,450.2,0.43
4199,21320000.0,450.2,0.43
4200,14784000.0,216.4,0.48
4201,14784000.0,216.4,0.48
4202,14784000.0,216.4,0.48
4203,13800000.0,450.2,0.43
4204,13800000.0,450.2,0.43
4205,13800000.0,450.2,0.43
4206,11520000.0,450.2,0.43
4207,11520000.0,450.2,0.43
4208,28800.0,450.2,0.43
4209,28800.0,450.2,0.43
4210,28800.0,450.2,0.43
4211,32000.0,450.2,0.43
4212,32000.0,450.2,0.43
4213,32000.0,450.2,0.43
4214,35190.0,216.4,0.48
4215,35190.0,216.4,0.48
4216,35190.0,216.4,0.48
4217,37500.0,450.2,0.43
4218,37500.0,450.2,0.43
4219,12800.0,450.2,0.43
4220,12800.0,450.2,0.43
4221,12800.0,450.2,0.43
4222,22500.0,216.4,0.48
4223,14720000.0,450.2,0.43
4224,14720000.0,450.2,0.43
4225,14720000.0,450.2,0.43
4226,11520000.0,450.2,0.43
4227,11520000.0,450.2,0.43
4228,11520000.0,450.2,0.43
4229,14784000.0,216.4,0.48
4230,14784000.0,216.4,0.48
4231,13800000.0,450.2,0.43
4232,13800000.0,450.2,0.43
