reach,PFOS,PFOA,PFHxS,PFBS,PFHxA
279,0.9000212833867979,0.8019686868749734,0.7935521134186998,0.6945029098746818,0.389162757146495
280,0.9331197491632559,0.84504315753549,0.8371768255531952,0.7458825191610504,0.4165385696460581
281,0.9443523166592703,0.8731985992054371,0.867489254659883,0.8046662330346616,0.46124306319444763
282,0.9253730344054885,0.8025807708061159,0.7921496576282147,0.6712362952431553,0.378780569197919
283,0.935186197799822,0.8472202004730791,0.8404046625356546,0.7661777412482906,0.5273438727950172
284,0.9164011010870992,0.8073765306426453,0.7987151722504549,0.701350887927146,0.3558741404627894
285,0.0,0.0,0.0,0.0,0.0
286,0.897070576246156,0.8027597274287434,0.7954163952005838,0.714641491391752,0.4948978845536096
287,0.914058059730355,0.7919905627497287,0.7833494588452821,0.6855660567659667,0.4401010678808534
288,0.0,0.0,0.0,0.0,0.0
289,0.925253591137152,0.7614593491429014,0.7489149903407728,0.6084447973116665,0.2890707017737366
290,0.9310771550813093,0.8104945461596281,0.8010636838443641,0.6982531851534476,0.45554609403930413
291,0.0,0.0,0.0,0.0,0.0
292,0.9229228059401211,0.8109700966746064,0.8024720721046688,0.7130911482551753,0.35597103016700254
293,0.9018335317051154,0.8033937336634834,0.7956468781402865,0.7101134869257797,0.4732865416257961
294,0.9342980978934317,0.8259620632796815,0.817063167677231,0.7170887643356219,0.44344248068485026
295,0.9194069669406381,0.8349669309650526,0.8281249974341331,0.7516491048981212,0.46785287855972296
296,0.891651108699145,0.802716884968959,0.7958500192630217,0.7185679105071203,0.49413116127179607
297,0.9344656652119963,0.8066917709959324,0.7974350089675762,0.6978557280193073,0.4604872775830296
298,0.8969819673803463,0.813739051774309,0.8071113374025367,0.7331186807511101,0.5219337933442632
299,0.9344905319052932,0.8224571337351346,0.8137013894011171,0.7051191143211362,0.32829239629048945
300,0.9149179961016037,0.8189558832279655,0.8105453231057362,0.7157672663758357,0.46591017264177337
301,0.90998481038528,0.8158018701020863,0.8083630141502858,0.7253731742725948,0.48922482945136825
302,0.945846693076459,0.8559348215180715,0.8473316753583734,0.7369186763629375,0.35748283789125934
303,1214.8296039703175,218.4156508860909,22.10979106186161,28.808399690855286,38.12288497718594
304,0.0,0.0,0.0,0.0,0.0
305,0.9342699132518784,0.8104664178069578,0.8013524686996322,0.7024977251824276,0.45242539140856586
306,0.9132563984317671,0.8108664168852541,0.80297090642033,0.7161864799137397,0.4838686152136779
307,0.9248844391928112,0.8225594554180254,0.8146388060077426,0.7244237251699458,0.3234715796140234
308,0.899775048987415,0.7852443967607216,0.7766118329436388,0.6816118639522134,0.41343001354523745
309,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0
311,0.8836751692173873,0.7744101146547269,0.7657179318284134,0.6708006894934858,0.42993394158502085
312,0.9079613320863964,0.8343788145145707,0.8284768590382733,0.7629688538835134,0.5615717696485628
313,0.8786888993719026,0.803003963130542,0.7971734040821582,0.7271234534518541,0.5000195042909968
314,0.9130834224698716,0.8571072691142664,0.8518452631180105,0.7901106469561049,0.5854598805284873
315,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0
317,0.9335654337293859,0.8091665890938983,0.7983261959131804,0.676487668906277,0.4628703492782808
318,0.886560374904432,0.7757548841972828,0.7673266636677563,0.6736654079537476,0.4141498390518161
319,0.9000212996564614,0.8019687421264982,0.7935521717154546,0.694503004005159,0.38916289956360706
320,0.9324888362261989,0.8443430941815047,0.8364857916189059,0.7453371724225007,0.41693552979287535
321,0.9379141980431409,0.8663488946361518,0.860645988160915,0.7976653173905343,0.44785215715646304
322,0.9214944425516863,0.8001339127062362,0.790576785631369,0.67964455575756,0.3859441748970643
323,0.9349615791639653,0.8381104973950468,0.8310285368215334,0.7542775300524356,0.4994004920867258
324,0.9163284990141173,0.8086692470770414,0.8001448719736528,0.7044113226074068,0.3647589390779662
325,0.0,0.0,0.0,0.0,0.0
326,0.8970706475194138,0.8027599210217701,0.7954165972545517,0.7146417828035407,0.4948983170409986
327,0.9181767590177304,0.7958833441462734,0.7871108773462413,0.6889636757840274,0.4419831412448278
328,0.9143273202427932,0.8006751388373836,0.7923518167402032,0.7039150683934974,0.4907326932093971
329,0.9242542143402226,0.7608649633282981,0.7482017296345979,0.6048446160908675,0.2844464834329612
330,0.9310771626046566,0.8104945697555895,0.8010637083776363,0.698253218211362,0.45554613942687017
331,0.0,0.0,0.0,0.0,0.0
332,0.9269161709283821,0.8205296052571444,0.8123753845902536,0.7247953987150585,0.40068581908635714
333,0.9006366902273556,0.8023087623882532,0.7945678094466407,0.7090623441742004,0.47283580922732815
334,0.9364474842624705,0.8235532968125456,0.8149452555203115,0.7196561285156389,0.4463618178011825
335,0.9158313548804634,0.8332700756296337,0.8265707413072252,0.7516141795226855,0.47603796486702754
336,0.8905621808379248,0.8030194152150794,0.7962748700592974,0.7203067698030646,0.49890073204446406
337,0.0,0.0,0.0,0.0,0.0
338,0.8966084153443197,0.8131350796725169,0.8065071552745482,0.7325355199999274,0.5215177740213068
339,0.9360950281251788,0.8238757894081192,0.8148460596534954,0.7006985506717924,0.3165744872170732
340,0.9149180131395596,0.8189559479083818,0.8105453911455127,0.715767366635892,0.4659103143167483
341,0.9099848509240125,0.8158019981471956,0.8083631479400215,0.7253733731217641,0.4892251360746077
342,0.943539892014804,0.8534324638555287,0.8448677642389,0.7350252260598689,0.3595139517467261
343,844.4599680394963,152.6393394527255,15.635910706867044,20.275997343882977,26.72006792507353
344,0.0,0.0,0.0,0.0,0.0
345,0.9300380342489014,0.7998021027936713,0.7906014506081607,0.692235745669375,0.44651088352993495
346,0.912712166604405,0.8100734874900802,0.8021584640670341,0.7151282352088395,0.4814963157401611
347,0.9297415689090571,0.8283101869343436,0.8202451055762021,0.7296174801084648,0.3389025352691402
348,0.8997234917751527,0.7930026351171713,0.7846898744015132,0.6920621324144943,0.4287834683858055
349,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0
351,0.9075039643036894,0.834930224855362,0.8290839203929729,0.7639764980392714,0.5629032401365756
352,0.8784307705100405,0.8021412208206037,0.7962761629092855,0.7263475645359391,0.5020078915573514
353,0.9413182701097995,0.8725641215871635,0.8656240487158373,0.7848488946956644,0.5686418165721724
354,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0,0.0
356,0.9346143413293434,0.816623108291958,0.8063414075355495,0.6881707462634901,0.4683890371167698
357,0.8864717667303418,0.7758498438206971,0.7674514986981126,0.6743001210358512,0.4154789671336862
358,0.0,0.0,0.0,0.0,0.0
359,0.9223651356604283,0.8417751079235917,0.8345152250901847,0.7492907330832731,0.4738700894751772
360,0.9349909668278624,0.8677244088369018,0.8621525873559059,0.800034247917414,0.46472872418545846
361,0.9214944845121211,0.8001340379217048,0.7905769167665782,0.6796447580581488,0.3859444168373536
362,0.9349616019394346,0.8381105563382719,0.8310285979773958,0.7542776184966785,0.49940068552383526
363,0.9163212392894944,0.8087985098391174,0.8002878321275919,0.7047173451060034,0.36564735810796006
364,0.8947835743306408,0.799983564193761,0.7926621345905499,0.712144964965193,0.4932483592128343
365,0.9178248121355808,0.7954276621146845,0.7866194405177828,0.6879631977607571,0.4403629567025856
366,0.9169714731954297,0.8054622465439595,0.7971415138609619,0.7084187324588925,0.4922768787550566
367,0.9243959122701865,0.7554348388253705,0.7420728325420174,0.5894263608899459,0.2730396168393725
368,0.9310783784113416,0.8105183956194085,0.8010785479112957,0.6981122420425299,0.455429457989166
369,0.8939310381645842,0.7935326982116657,0.7859270335154195,0.7024354738760905,0.47149064545802416
370,0.9269162211046371,0.8205297517419735,0.8123755365594313,0.7247956105677598,0.4006865628947803
371,0.9006367225755842,0.802308855270818,0.7945679063752294,0.7090624846257045,0.4728360234874374
372,0.9364475358264028,0.8235534425571797,0.8149454072553358,0.7196563480876225,0.4463621607397983
373,0.9152806693228499,0.8327435589257873,0.8260616071383072,0.7513560546608682,0.4778751041610519
374,0.8869303266520423,0.7994112073868941,0.7927752876149915,0.7179893527825519,0.4989987424979593
375,0.9382620470015026,0.8130469276604659,0.8021459761361405,0.6941538895260956,0.444448525809209
376,0.9364518855268185,0.8241912646226663,0.8151005897884926,0.6997151697860239,0.3139679807284812
377,0.9140475592548094,0.8211831565522283,0.8130123300208454,0.7205319308418333,0.4671387129479526
378,0.9099849015297765,0.8158021579900112,0.8083633149539955,0.7253736213515452,0.4892255188425199
379,0.9422746288249617,0.8549947540349853,0.8469044634832147,0.7444645714786865,0.3845498925364229
380,816.3029426906479,147.6387551375212,15.143739844685472,19.62732931832332,25.853179289596874
381,0.0,0.0,0.0,0.0,0.0
382,0.931487788789472,0.7978618114451316,0.7887549265290893,0.6917232146661179,0.4437304639672441
383,0.9114664157562085,0.8082584827149784,0.8002987948224614,0.7127059332717957,0.4760661342878212
384,0.9291552459611591,0.8295520127543531,0.8215861301299366,0.7318299861496059,0.3481911167076118
385,0.8985902103110124,0.7912631887840472,0.7829328292540695,0.6902044478624854,0.427494427752544
386,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0
388,0.9047165561535168,0.8318632893000707,0.8260082641077162,0.7608352607747775,0.5612782709325148
389,0.877270273316556,0.8001628852971857,0.7942869065133311,0.7243761265069406,0.5008747476557398
390,0.9443480057026146,0.8742227184996452,0.8671025811071598,0.7842842865475957,0.5668371601268261
391,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0,0.0
393,0.9346143966814442,0.8166233007307911,0.8063416112455466,0.6881710320231744,0.46838929912995625
394,0.889268315292427,0.781007420894149,0.7727020497080069,0.680707398606135,0.4259712405195113
395,0.0,0.0,0.0,0.0,0.0
396,0.92189036704262,0.8411612788596009,0.8338989990156656,0.7486602611092725,0.4734964119414394
397,0.9349910148253148,0.8677245661183142,0.8621527522258405,0.8000345088828361,0.4647298555205551
398,0.9222528943597967,0.8012469175597539,0.7917988530071793,0.6849202259051925,0.3949021703295277
399,0.9326436652105846,0.8308969231096281,0.8235787233820194,0.7460367069619933,0.4969479725064811
400,0.9162687258052645,0.8097325624823157,0.8013208708512013,0.7069287775339345,0.37206748927945166
401,0.894783630122057,0.7999837120006635,0.7926622888132205,0.7121451871275462,0.49324868890547235
402,0.9173924966720173,0.7948679237994757,0.786015782641199,0.6867342568363417,0.4383727962382241
403,0.9256885220895221,0.8212440492672753,0.8129318541979041,0.7232661090121575,0.4973676628595885
404,0.9244880854923232,0.751902851945351,0.7380863298825805,0.5793975984396674,0.26562003447784277
405,0.9310784038781837,0.810518475645119,0.8010786311277177,0.698112354235813,0.4554296116145876
406,0.8939310687230633,0.793532780122474,0.7859271187432159,0.7024355958366943,0.4714908332118635
407,0.9263411964662708,0.8207744508163964,0.8127978271646156,0.7270859548575956,0.4275173020102746
408,0.9006845209966966,0.8015984680944003,0.7938026263211295,0.7080567798543675,0.4752188609035174
409,0.9343433065670508,0.8214403187737964,0.8128965145410167,0.7183529535163349,0.4517779220585729
410,0.9135638520016268,0.831101993592741,0.8244742251165117,0.7505511180082793,0.48360177443661306
411,0.88432712766554,0.7948175175276049,0.7881763948431033,0.7136378950813778,0.4970580166221655
412,0.9382620503439905,0.8130469372679447,0.802145986195323,0.6941539036768875,0.44444854162757946
413,0.9313798448797395,0.8241341563680885,0.8153210056832729,0.7040013867437037,0.32568567547458366
414,0.9116948836772106,0.8190084421454508,0.8108944089392532,0.7189328597944449,0.46494437462888427
415,0.9176411351568354,0.8105739619237922,0.8020754082561121,0.711755681994005,0.4824895565754201
416,0.9400868961292138,0.85349818868277,0.845539122182558,0.7453733813756842,0.39112022061386187
417,0.0,0.0,0.0,0.0,0.0
418,0.9314878264233878,0.79786190450713,0.7887550221778183,0.6917233426162916,0.4437306403888077
419,0.91154103361411,0.8062174208841,0.7981514855040692,0.7093254338196878,0.46669391842037583
420,0.9283099746362748,0.8286669288535478,0.8207068996336223,0.7310790096263368,0.34868432529268456
421,0.8980536628086208,0.7904396525381795,0.7821009607205367,0.6893249296238487,0.42688412550249294
422,0.0,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,0.0,0.0
424,0.9042414229350032,0.8312695578054796,0.8254175290336377,0.7602893245642921,0.560934870417535
425,0.8783220643784464,0.8022876884245342,0.7964566412979329,0.7274021282999145,0.5072821805829882
426,0.947340960649356,0.8758613159004642,0.8685633122611595,0.7837267850890027,0.5650547611122149
427,0.0,0.0,0.0,0.0,0.0
428,0.9210464512904503,0.8316515528397465,0.8244988451177843,0.7480837759742718,0.5307923023738148
429,0.9346144126947595,0.8166233564031804,0.8063416701786762,0.6881711146932362,0.4683893749301701
430,0.8865864453254677,0.7818188360571737,0.7737759036120293,0.6841138375227285,0.4331371067423602
431,0.0,0.0,0.0,0.0,0.0
432,0.929029252710414,0.8436816746863433,0.8364926585639791,0.7541262740309451,0.4773376695754916
433,0.934991033143025,0.8677246261430759,0.8621528151466801,0.8000346084774707,0.46473028728263865
434,0.9222529123842829,0.8012469721316121,0.7917989099211847,0.6849203102436122,0.39490228397658106
435,0.9326437239894985,0.8308970746113158,0.8235788797375809,0.7460369240796164,0.49694844494056006
436,0.9204801500896953,0.8166160643360431,0.8085074368297965,0.7184587981816005,0.4066583794353427
437,0.8928495990778557,0.7977183322284007,0.7904203987418844,0.7102247894619085,0.492497367366872
438,0.9210068939548062,0.7983761681095674,0.789443899325743,0.6902472444800067,0.4411163594423736
439,0.9256885362383206,0.8212440964825651,0.8129319032586511,0.723266177241766,0.4973677562684369
440,0.9244881245823093,0.7519030158798098,0.7380864990906638,0.57939781889608,0.26562022898426485
441,0.9310784685082757,0.8105186787355285,0.8010788423155712,0.6981126389617206,0.45543000148766843
442,0.9268923704810595,0.8242002256405763,0.8164605251503855,0.7333228994573687,0.4498317615009945
443,0.9006845472193279,0.8015985435684492,0.7938027050438633,0.7080568928774176,0.47521903011148775
444,0.932872778241771,0.8178439963593908,0.8093145174985855,0.7152148999998728,0.45438801470940676
445,0.9131365456837435,0.8319674284760603,0.8254451087563822,0.7529318452822032,0.49843693054367966
446,0.882211228344616,0.7926394070439038,0.7860484648906203,0.7120498856773287,0.4966457320640093
447,0.9382620782850455,0.8130470175802998,0.8021460702836327,0.6941540219684513,0.4444486738590768
448,0.9309407653870027,0.8236940905842531,0.8148905454638594,0.7037282530801107,0.3260287616813603
449,0.911694932310833,0.819008621447428,0.8108945977153313,0.7189331427694592,0.4649448042775989
450,0.9129746738399824,0.8068289363999523,0.7984959946157094,0.7093929179091871,0.4806699280244684
451,0.9387948511254323,0.8525924461905373,0.8448543282422121,0.7493665917204101,0.41160219009752225
452,0.8497460764004074,0.757381373828938,0.7507537825300311,0.672311707316701,0.37964411705945567
453,0.9312945247673737,0.7932751341728204,0.7838853752086148,0.6852705649072882,0.43943140459724545
454,0.9115862962286407,0.804979626336149,0.7968492572078333,0.7072753386335249,0.46101011476003395
455,0.931524092760789,0.8350615169069665,0.8273293605477986,0.7401508314740536,0.3766870680975954
456,0.8976134959154505,0.7898982253730782,0.7815566796588571,0.6887510452320454,0.4265585714402632
457,0.0,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0
459,0.9042341967087629,0.831260865230287,0.8254089077436556,0.7602815319121587,0.5609297775732038
460,0.8769720334886753,0.7996525176129132,0.7937647472411973,0.724396544095192,0.5048624939046528
461,0.9481918536766318,0.8803058989987267,0.8735755915237914,0.795358403600948,0.5631860905305381
462,0.0,0.0,0.0,0.0,0.0
463,0.9312604975341845,0.84133744072069,0.8341018961813087,0.7561298196608985,0.5349196759971624
464,0.9346144309728814,0.8166234199494659,0.8063417374468799,0.6881712090555874,0.46838946145104365
465,0.8828558623960429,0.7796246218872368,0.7717797034584805,0.6840697016520146,0.43670933844573206
466,0.8668213894168955,0.758745987567027,0.7507934629039337,0.6659275561909089,0.42905360338282567
467,0.9257405998512084,0.8388533231923778,0.8315758109212197,0.7485101949693009,0.4743981491631578
468,0.9349910678676119,0.8677247399310659,0.8621529344247195,0.8000347972773851,0.46473110576788446
469,0.9208314066928419,0.8000521575398841,0.7905999517351076,0.68487244168894,0.3977598633727949
470,0.9326437384727917,0.830897111941771,0.8235789182640447,0.746036977578027,0.49694856134968696
471,0.9193666522901605,0.8154546162280054,0.8073550432775515,0.7174556846407787,0.4078229804446844
472,0.8985856191094819,0.8002725946953427,0.792837049464384,0.7119798605288612,0.49611757816394486
473,0.925641758727752,0.808659834439007,0.7997510230264105,0.7011039285369273,0.4533040847019259
474,0.9256885704265693,0.821244210570603,0.8129320218059379,0.7232663421074995,0.4973679819757506
475,0.9247813270862597,0.7535762837287012,0.7397869066793491,0.5816163313075574,0.2667515131349964
476,0.9312972083311093,0.8104149717793135,0.8010327100579988,0.6974502726660472,0.4540389566641307
477,0.9299827278317425,0.8306699541568981,0.8230632479603757,0.7415354677427946,0.46957321124776125
478,0.9102179145227743,0.808615542837248,0.800759586836338,0.7145832934960932,0.4819698503431687
479,0.9321416755530002,0.8142166713324326,0.8055633279146444,0.7105982843052512,0.4518674462546454
480,0.9151307948474866,0.8348484997149691,0.8283394734019892,0.7560992710254248,0.5145175117143661
481,0.8819084995047506,0.7921347846534139,0.7855426173444082,0.7115533203014398,0.49631256206877244
482,0.9382621171970016,0.8130471294268464,0.8021461873887445,0.694154186706582,0.44444885801066936
483,0.9277202664020693,0.8212006544096094,0.8124968943854413,0.7031802693555793,0.3337368544884306
484,0.9102953853069029,0.8172983885772463,0.8092133088302066,0.7176832747047321,0.4640795330425351
485,0.9213888298879981,0.8150944995426692,0.8068464098443534,0.7178537759999748,0.487787664271207
486,0.9387948874973019,0.8525925888048657,0.8448544795140112,0.7493668684651645,0.41160269296507285
487,0.8497462449967559,0.7573817031523457,0.7507541278652701,0.6723122859562475,0.37964532063423717
488,0.9312945651225025,0.7932752359775217,0.7838854796223343,0.6852707001886922,0.4394315903250051
489,0.9101784092690745,0.8042404908941299,0.796124998270155,0.706616592011541,0.45903750579032915
490,0.9307155659713637,0.8345457826403645,0.8268663178834074,0.7403691412273091,0.3812076443680831
491,0.8957138956896127,0.7875615906418998,0.7792077263088374,0.6862743093884717,0.4251534669804259
492,0.0,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0,0.0
494,0.898387358728439,0.8264303057820762,0.8207244665099935,0.7567582076789225,0.559639052338723
495,0.8761223621830256,0.7984188399247664,0.7924998622286445,0.7230272692528986,0.5039898412792337
496,0.9483042580330738,0.8808930374286739,0.8742377258897311,0.796894996446962,0.5629391282155192
497,0.0,0.0,0.0,0.0,0.0
498,0.9366988855805485,0.8464946387995008,0.8392149900828274,0.7604139142699178,0.5371173416746066
499,0.0,0.0,0.0,0.0,0.0
500,0.8794361229902655,0.7767411556239613,0.7690466207728471,0.6829327315030603,0.43885024076754775
501,0.866821480745581,0.7587462163626802,0.750793699566448,0.6659278758043213,0.42905416482634073
502,0.9244056009952679,0.8401964193863585,0.833172149854577,0.753390461924016,0.49810597724453043
503,0.9349910814857795,0.8677247845560278,0.8621529812027536,0.8000348713202486,0.46473142675858836
504,0.9208314307400259,0.8000522317592722,0.790600028967185,0.68487255405543,0.3977600190657186
505,0.9297106623306426,0.8263610837297921,0.8189176648756402,0.7403881032410313,0.4969252793377918
506,0.9194946042082615,0.8152180559195811,0.8071065783414566,0.717330059077299,0.40973923231561427
507,0.8985858326668219,0.8002731543306585,0.7928376316458173,0.7119806802576065,0.49611878749489285
508,0.9244017662456255,0.80780722332912,0.7987576220429169,0.6970441922308795,0.43817341116169434
509,0.9256886298534209,0.8212444088813563,0.8129322278678832,0.7232666286814257,0.49736837430625036
510,0.9251199085552065,0.7555085266647444,0.7417504900926816,0.5841782082101425,0.26805790083885883
511,0.9322759570900215,0.8120207621030985,0.8026955493940036,0.6994487817543059,0.45521704285259906
512,0.9299773696233901,0.8307117973652229,0.8231081857378393,0.7416053895477555,0.4697182469399184
513,0.9319471282106367,0.8132514265322992,0.8045651223119323,0.7093697873037658,0.4511967278375059
514,0.9151307993267187,0.8348485129776907,0.8283394873029066,0.7560992918992417,0.5145175608767862
515,0.8800438251075281,0.7892216528635504,0.7826402753992833,0.7089392852639248,0.495286891239655
516,0.9382621250902272,0.8130471521147317,0.8021462111433212,0.6941542201234391,0.44444889536551857
517,0.9243497908213772,0.8214233614915045,0.8129650015989064,0.7072079441336697,0.3511337728389289
518,0.921247060689271,0.8287451586931388,0.8208084056911671,0.7322094019592046,0.47992885466710117
519,0.9210405442845271,0.8157108109594826,0.8074717865384822,0.7185316631490245,0.4889774977425677
520,0.938794928110796,0.8525927480506524,0.8448546484268914,0.7493671774834085,0.4116032544768832
521,0.0,0.0,0.0,0.0,0.0
522,0.9312945909895685,0.7932753012329099,0.7838855465500674,0.6852707869021791,0.4394317093739246
523,0.9101329742042795,0.8042166379444469,0.7961016254285073,0.7065953335449664,0.45897384677245145
524,0.9304521752372626,0.8344407524186506,0.8268072197704411,0.7409841916324851,0.3874716973350646
525,0.8973485091982649,0.7907762911627568,0.782427210962633,0.6892429736477956,0.4292589844832831
526,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0
528,0.8979371941561711,0.8258506482158253,0.8201468924276911,0.7562188631448977,0.5592934072791039
529,0.874782889742806,0.7960754426116627,0.7901161948306471,0.7204214876424936,0.5018053081598651
530,0.9483042857846802,0.8808931737682905,0.8742378710679655,0.7968952258390234,0.5629395149891471
531,0.0,0.0,0.0,0.0,0.0
532,0.937493011919653,0.8470486934023175,0.8397428113285953,0.7605259202031518,0.5360117753831316
533,0.0,0.0,0.0,0.0,0.0
534,0.8767790411238863,0.7735360796304076,0.7659123220765186,0.6806916987669343,0.4390424023976629
535,0.8611399811955259,0.7563306509708408,0.7487082094178886,0.6662441415943984,0.434470201707506
536,0.9234030670590639,0.8389855103061518,0.8319799421619741,0.7524678861853891,0.4982406086958418
537,0.0,0.0,0.0,0.0,0.0
538,0.9208314940362098,0.8000524271171076,0.7906002322549314,0.684872849822863,0.39776042887605834
539,0.9289285680762744,0.8239361184855469,0.8162779875452766,0.7353727200511173,0.49809873817179506
540,0.920301304791615,0.8137263918589567,0.8055398486688293,0.7165377661855926,0.4218208047893019
541,0.8962093273813392,0.7984692234438886,0.7910890091937686,0.7107121070467883,0.4954914349255777
542,0.9245135789700315,0.8075425146275503,0.7984528619754968,0.6961230129181207,0.43479145723935547
543,0.9193940430381209,0.8175456097540875,0.8093512727593315,0.7209385742898349,0.49553035650272526
544,0.9251199159998427,0.7555085588277057,0.741750523311868,0.5841782515779048,0.2680579404354454
545,0.9322759789868561,0.8120208293538749,0.802695619384369,0.699448879606191,0.4552171697318335
546,0.9319471669653107,0.8132515271996462,0.80456522676741,0.7093699349030589,0.45119694940281585
547,0.9138129911172661,0.833057885740217,0.8265550386607845,0.7544206956840649,0.5136847686350013
548,0.8800439019128397,0.7892218166967332,0.7826404465229081,0.7089395377359565,0.49528731093584444
549,0.9382621370099666,0.8130471863762213,0.8021462470156463,0.6941542705869974,0.44444895177593663
550,0.9243498529143153,0.8214235576146396,0.8129652091065289,0.7072083273154857,0.3511342546462036
551,0.9212470701037613,0.8287451932560859,0.8208084419497245,0.7322094555428895,0.47992894134845615
552,0.9209207149500948,0.8160878856444539,0.8078423295353815,0.718823212192007,0.48923058193306024
553,0.9387949664787868,0.8525928984918275,0.8448548080006741,0.7493674694161616,0.41160378494358474
554,0.0,0.0,0.0,0.0,0.0
555,0.93004787641001,0.7917849198073589,0.7822551882599813,0.6824997246497426,0.4379536263129472
556,0.9081960917533655,0.8025566722914848,0.7944537429324721,0.7050810913496519,0.45844585092097256
557,0.9300532084063737,0.8342817234727768,0.8267177734310376,0.741916007294942,0.39696099721294253
558,0.8968162774808369,0.7916630274015563,0.7833531867321933,0.690272678295859,0.43281272245632507
559,0.0,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0,0.0
561,0.8963011312508313,0.8235237621481684,0.8178136149467201,0.7539638317328016,0.5581715217778078
562,0.8785218163290437,0.7992932535687631,0.7932094020583119,0.7227331720076847,0.5047467000365555
563,0.9483043171051379,0.8808933276411566,0.8742380349161061,0.7968954847310263,0.5629399515023571
564,0.0,0.0,0.0,0.0,0.0
565,0.9374930439916526,0.8470487956018838,0.8397429180986244,0.7605260728983451,0.5360120242603004
566,0.0,0.0,0.0,0.0,0.0
567,0.8767228315972053,0.7734799355299459,0.7658583808957387,0.680665089659283,0.43908421157119315
568,0.8611399861119469,0.7563306623265982,0.7487082211946552,0.666244157886432,0.4344702301563876
569,0.9200426801991088,0.8356728981207069,0.8287600895734489,0.75035390167292,0.499758040722693
570,0.0,0.0,0.0,0.0,0.0
571,0.9102268369179852,0.7899257483821311,0.7807254506367933,0.676915319578163,0.4076699696676979
572,0.9277989448900278,0.8227006655875685,0.8150170376508206,0.7336271938105916,0.49690207831956995
573,0.9195193549986647,0.8132541768170432,0.8049846959108234,0.7148769865067184,0.4253447994479454
574,0.893730355498038,0.7969579680332599,0.7896638231453316,0.7100410093069993,0.4956249708678119
575,0.9249931794227454,0.8064070417147308,0.7971455911754634,0.69217165447327,0.4202848103702245
576,0.9193941337931252,0.817545915943742,0.8093515909478779,0.7209390173355384,0.49553096894636156
577,0.9254977474413186,0.7576648012066898,0.7439417397846705,0.5870371207838002,0.2695157926960817
578,0.9320783575103073,0.8115237054122757,0.8021828663730283,0.6988870397065915,0.4547547459755332
579,0.9317889091945253,0.8126213094944743,0.8039535851875667,0.7089751890279649,0.45041892785580145
580,0.8800439271085673,0.7892218704416541,0.7826405026594343,0.7089396205585559,0.49528744861578705
581,0.9382621442176886,0.8130472070937281,0.8021462687072057,0.6941543011017002,0.4444489858866363
582,0.9236241899136827,0.8209564239183597,0.8125068064559752,0.7073031306313117,0.3542821479730467
583,0.9212471109832843,0.8287453433350583,0.8208085993913715,0.7322096882136353,0.479929317735849
584,0.9208591418994744,0.8162816226744032,0.8080327101467869,0.7189730010512709,0.4893606010404822
585,0.9387949843033622,0.8525929683821242,0.8448548821336976,0.7493676050390418,0.41160403138206003
586,0.9128113164673126,0.828795758610665,0.8221241271830778,0.7469196647398535,0.4335654436409372
587,0.9300478781573455,0.791784924299941,0.7822551928681569,0.682499730553198,0.4379536343527006
588,0.9070503382990209,0.8016679073216251,0.7935775034257896,0.7043139665656972,0.4583405352108069
589,0.9301514160205316,0.8344446163795228,0.826884403574368,0.7421746243107602,0.3984892312327073
590,0.89681628667448,0.7916630539802639,0.783353214499483,0.6902727190000099,0.4328127854499474
591,0.0,0.0,0.0,0.0,0.0
592,0.0,0.0,0.0,0.0,0.0
593,0.8958949358923282,0.8225915961895377,0.8168498551312835,0.7527973583536771,0.5578186950081345
594,0.8785218785987587,0.7992933902339734,0.7932095460771496,0.7227334007881366,0.5047470967562119
595,0.942533412867978,0.8745094324788593,0.8678345609317506,0.7917184961585493,0.5624647763858289
596,0.0,0.0,0.0,0.0,0.0
597,0.9421966962164445,0.8468290257477812,0.8390947452858104,0.753714109536208,0.5169224209384178
598,0.9418608939750118,0.821541035593812,0.811295231943709,0.6954906173075263,0.44813761452789974
599,0.8611403273403712,0.7563314504815308,0.7487090385702895,0.6662452886482646,0.434472204673868
600,0.9191984057539608,0.8348406263822074,0.8279511230478602,0.7498227769908253,0.5001392850151971
601,0.0,0.0,0.0,0.0,0.0
602,0.9102268895593222,0.7899258921975072,0.7807256007911012,0.6769155380042188,0.4076702828897304
603,0.927765364239861,0.8226639459533137,0.8149795603713497,0.7335753138659109,0.49686653290821287
604,0.9193482901040696,0.8082575666945603,0.7996506353295062,0.7066550682529353,0.4256890991568596
605,0.891003212530422,0.7953964931827243,0.7882242623519861,0.7097454442602192,0.4966556346223663
