reach,PFOS,PFOA,PFHxS,PFBS,PFHxA,tot,PFOS_f,PFOA_f,PFHxS_f,PFBS_f,PFHxA_f
1260,0.9340804844577054,0.8261593506272098,0.8179770996603662,0.7278484311692339,0.4828521522855148,3.78891751820003,0.24652964335350624,0.2180462748684185,0.21588675280768738,0.19209930743359305,0.12743802153679487
1261,0.9148269439099824,0.8140139526186666,0.8064164115952296,0.7229097102162462,0.4900402737819638,3.7482072921220886,0.24407053095295675,0.2171742086755836,0.21514722872722125,0.19286812437925838,0.13073990726498003
1262,0.9339851604789752,0.8260751352899812,0.8178949140996279,0.7277694139755294,0.4829861499807865,3.7887107738248997,0.24651793610945624,0.21803594536618998,0.21587684120683634,0.19208893405204655,0.127480343265471
1263,0.9148674854085505,0.8140369155922482,0.8064380496879002,0.7229141920009206,0.4900358380246595,3.748292480714279,0.2440757998784055,0.21717539913991035,0.21514811179682128,0.192864936693297,0.1307357524915659
1264,0.9338998530189,0.8258689659904146,0.8176878196109415,0.7275924307727116,0.4829958000943735,3.788044869487341,0.24653875157114766,0.21801984782249542,0.2158601198727628,0.19207598004803494,0.12750530068555926
1265,0.9148021906508944,0.8134670214076525,0.8058602288057163,0.7222661989217257,0.489407556147497,3.7458031959334854,0.24422056974163003,0.21716758165265265,0.21513683091534905,0.19282011390930295,0.13065490378106545
1266,0.914801579883724,0.8134616117015044,0.8058547447486111,0.7222600600354794,0.4894016333378706,3.7457796297071897,0.24422194317801732,0.21716750372874802,0.21513672036590292,0.19281968813844474,0.13065414458888697
1267,0.9148063414773552,0.8134645623679063,0.8058575489111368,0.7222609496096744,0.4894015767365988,3.745790979102672,0.24422247439351324,0.21716763346009685,0.2151368171387356,0.19281934139920873,0.1306537336084455
1268,0.9148482835745554,0.8134065000824241,0.805796257469016,0.7221861163354639,0.489377269278867,3.7456144267403264,0.2442451836588837,0.21716236841556127,0.21513059425346978,0.19280845117951892,0.13065340249256632
1269,0.9209655556872904,0.8173625425209977,0.8095679453061474,0.7238759713744434,0.4873232667838277,3.759095281672707,0.24499659803182294,0.21743597362535888,0.21536244352548287,0.19256653985432792,0.12963844496300733
1270,0.92096561463008,0.8173626978903012,0.8095681070063658,0.7238762040305198,0.4873236227899719,3.759096246347239,0.2449965508398445,0.21743595915761477,0.21536243127401522,0.1925665523286134,0.12963850639991203
1271,0.9209070403217564,0.8171768141786742,0.8093750869819207,0.7236207872057312,0.4871114906527621,3.7581912193408447,0.24503996379494383,0.21743885994231027,0.21536293385408908,0.1925449624494222,0.12961327995923458
1272,0.9209070419889364,0.8171768185748922,0.8093750915569057,0.7236207937848725,0.4871115007091223,3.758191246614729,0.2450399624602561,0.21743885953408615,0.2153629335084976,0.1925449628027018,0.1296132816944583
1273,0.9208281167209944,0.8169381891658177,0.8091272511405148,0.7233071429676018,0.4868986539701831,3.7570993539651116,0.24509016929488026,0.21743853760578613,0.21535955664483294,0.19251743827435616,0.12959429818014453
1274,0.9207590589645342,0.8168207777271711,0.809006945967331,0.7231657399198764,0.4867969670820326,3.7565494896609457,0.24510766103274179,0.21743911000647959,0.2153590544178747,0.19250797624528224,0.1295861982976216
1275,0.9207218083292402,0.8165592784083973,0.8087225136834022,0.7226389554560827,0.4862164693505638,3.7548590252276863,0.24520808960954524,0.2174673597389939,0.21538026015087558,0.19245435064296815,0.1294899398576171
1276,0.92072181366595,0.8165592925323673,0.8087225283788405,0.7226389765399143,0.4862165014372671,3.754859112554339,0.24520808532802857,0.21746735844287962,0.21538025905549524,0.192454351782142,0.12948994539145461
1277,0.9206590913844054,0.8163739071821425,0.8085305931901305,0.7223887479948473,0.4859707258638966,3.7539230656154223,0.24525251990838856,0.21747219985935043,0.21538283525200033,0.19243568271594774,0.12945676226431296
1278,0.9207191205517152,0.8162723431298436,0.8084200545280336,0.7221810060021793,0.4856090789897822,3.7532016032015534,0.24531565790825732,0.21748694299649335,0.21539478557145336,0.19241732322243094,0.12938529030136517
1279,0.9207191365416116,0.8162723854075733,0.808420098514827,0.7221810690729926,0.4856091748073102,3.7532018643443146,0.24531564509985704,0.21748693912848632,0.2153947823043774,0.19241732663882652,0.12938530682845278
1280,0.9206631013835934,0.8161341812729472,0.8082789091579724,0.7220174449217898,0.4854394354634578,3.7525330721997605,0.24534443365848724,0.2174888710026808,0.2153955457837321,0.19240801640651184,0.12936313314858805
1281,0.9206586451341195,0.815952610638039,0.8080864197983555,0.7217212760449562,0.4850970900439074,3.751516041659378,0.2454097583245018,0.21749943264993352,0.21540262945028515,0.19238123148894307,0.1293069480863364
1282,0.9206587208392896,0.8159528112136307,0.808086628450519,0.7217215750628261,0.485097543404875,3.7515172789711406,0.2454096975642297,0.21749941438025497,0.21540261402504804,0.19238124774431517,0.12930702628615207
1283,0.9206937893209104,0.8157855945081192,0.807914143525933,0.7215415820121304,0.4852352038557617,3.751170313222855,0.245441745493525,0.2174749548514178,0.21537655613183973,0.1923510589398461,0.1293556845833713
1284,0.92069327082871,0.8157818237945024,0.8079100342707374,0.721533891346234,0.4852267764784459,3.75114579671863,0.24544321141398984,0.21747537099414252,0.21537686830980246,0.19235026587807022,0.1293542834039949
1285,0.9206716633100044,0.8151553607594026,0.8072127556054337,0.7199130849129025,0.4819934752940199,3.744946339881763,0.2458437530880809,0.2176681016970564,0.21554721545914576,0.19223588793414645,0.12870504182157058
1286,0.920616622245896,0.8150946049834816,0.8071516573660891,0.7198473056682938,0.4819300032620405,3.744640193525801,0.24584915363499338,0.2176696726143992,0.21554852152727333,0.19223403810941708,0.12869861411391698
1287,0.9205822898252676,0.8150095390333514,0.8070577406707831,0.7196437392894606,0.4815898495480588,3.743883158366921,0.2458896955071709,0.21769096538495017,0.215567021333759,0.1922185359020041,0.12863378187211588
1288,0.9205673873032526,0.8149261970746544,0.806971498692676,0.7195295673524409,0.4814417490572601,3.7434363994802835,0.2459150601386092,0.21769468213425341,0.21556970990737578,0.1922109769121057,0.12860957090765604
1289,0.9205674131045352,0.8149262659630823,0.8069715703612543,0.7195296701089599,0.481441902916864,3.743436822454696,0.24591503924484254,0.21769467593918362,0.21556970469508185,0.1922109826437889,0.12860959747710302
1290,0.9205633579301836,0.814923044532003,0.8069684043699993,0.7195271313079048,0.4814404944186246,3.743422432558715,0.24591490127416837,0.21769465221027287,0.21556968760760936,0.19221104330886096,0.12860971559908854
1291,0.920536620221682,0.8148451893470129,0.806887602028881,0.7194193434857074,0.4813488648807169,3.7430376199640003,0.2459330398689756,0.21769623286737094,0.21557026243210492,0.192202007174223,0.1285984576573255
1292,0.920578868384896,0.8147816397910635,0.80681916286432,0.7192739559801055,0.4810747942366892,3.742528421257074,0.24597778954893912,0.21770887167167788,0.21558130548366505,0.19218931027877384,0.1285427230169441
1293,0.9205789119401924,0.814781755859643,0.8068192836174878,0.7192741291561034,0.4810750531688871,3.742529133742314,0.24597775435876604,0.2177088612386854,0.215581296707426,0.19218931996312094,0.12854276773200152
1294,0.9205601763166116,0.814761584745606,0.8067961773905574,0.7192198414256018,0.4810356861340382,3.7423734660124155,0.24598297969910776,0.21771252712887393,0.2155840898076421,0.19218280803811572,0.12853759532626036
1295,0.9205649743688408,0.8147417945038911,0.8067751144983834,0.7191924169736189,0.4810042254651313,3.742278525809865,0.24599050231559705,0.21771276212733873,0.21558393073476256,0.19218035536731695,0.12853244945498474
1296,0.9205648698454898,0.8147146618240062,0.8067469207499595,0.7191583768658822,0.480972232806575,3.7421570620919127,0.24599845879554894,0.21771257814832884,0.21558339411306746,0.19217749681085372,0.12852807213220108
1297,0.9229176779599192,0.8180732790404566,0.8101170835696071,0.7224211324297417,0.482352143708625,3.75588131670835,0.2457259961474936,0.2178112698612679,0.21569294002069075,0.19234397242958431,0.12842582154096335
1298,0.9229176781605404,0.8180732795871041,0.8101170841388691,0.7224211332501879,0.4823521449443824,3.755881320081084,0.24572599598024997,0.21781126981122054,0.2156929399785667,0.1923439724753049,0.12842582175465786
1299,0.922985406722028,0.8180974170045356,0.8101415213395038,0.7224585943876762,0.4823494753125535,3.7560324147662976,0.2457341430530377,0.21780893417966898,0.2156907693752987,0.1923462086076347,0.12841994478435978
1300,0.9230189223570248,0.8182000123996903,0.8102496091697053,0.7226423697390792,0.4825690515474171,3.756679965212917,0.24570070671556685,0.2177986999095669,0.21568236226472992,0.19236197292044868,0.12845625818968762
1301,0.9230413856570504,0.8182815149918194,0.8103326974727667,0.7227486540799838,0.4827421732627984,3.757146425464419,0.2456761811041085,0.21779335227550312,0.21567769943185058,0.19236637922373367,0.12848638796480413
1302,0.9230525696041296,0.8183167752020433,0.8103661133626241,0.7227463497349219,0.4825673393971632,3.757049147300882,0.24568551898429752,0.2178083764993955,0.21569217798090365,0.19237074666807413,0.12844317986732925
1303,0.9231110848526352,0.8183786374828341,0.8104240748131042,0.722753416386873,0.4823207611550997,3.7569879746905466,0.24570509436583157,0.21782838885723127,0.21571111759543407,0.19237575985225353,0.12837963932924945
1304,0.9231662898783248,0.8184778893848986,0.8105236097453716,0.7228625706760355,0.4824943516705414,3.757524711355172,0.24568468893591913,0.21782368773556515,0.2157067942350409,0.1923773298127775,0.12840749928069725
1305,0.9231663649165588,0.8184780947348226,0.8105238235934756,0.7228628789471914,0.4824948175429383,3.7575259797349867,0.24568462597340937,0.21782366885791932,0.21570677833361004,0.19237734691542277,0.12840757991963853
1306,0.9231037058558278,0.8184994357406682,0.8105492469984603,0.7229237393638067,0.4825468998530793,3.7576230278118423,0.24566160549462412,0.21782372251888737,0.21570797309874465,0.19238857490842642,0.12841812397931743
1307,0.9230776112713154,0.818485816392992,0.8105360936647579,0.7229193068737416,0.4825763543138867,3.7575951825166936,0.24565648145553381,0.2178217121954051,0.21570607111591297,0.19238882097713303,0.12842691425601507
1308,0.9230791443372918,0.8185174472014124,0.8105689152592941,0.7229707277148263,0.4826636421587615,3.757799876671586,0.24564350807177499,0.21781826442721633,0.21570305547437593,0.19239202497265145,0.12844314705398135
1309,0.9230389561168904,0.8185313122683922,0.8105848739275928,0.7230061453791257,0.48269801655461,3.757859304246611,0.24562892896862845,0.21781850942194714,0.21570389104551688,0.19239840740234326,0.12845026316156427
1310,0.9230489120872812,0.8185726133883159,0.8106272392435953,0.723064781862509,0.4827671638554184,3.75808071043712,0.2456171070311891,0.2178166666604411,0.21570245604153282,0.19240267508209155,0.12846109518474538
1311,0.9231204672500762,0.8186182387036036,0.8106682928226894,0.7230578716143612,0.4826746226815426,3.758139493072273,0.24563230528077784,0.21782540009827694,0.21571000605939972,0.19239782688940651,0.12843446167213896
1312,0.9230873999580432,0.8185675392400498,0.8106159676516155,0.7229886241401994,0.4825778759138376,3.7578374069037457,0.24564325169103504,0.21782941905262077,0.21571342234296376,0.1923948659438948,0.1284190409694856
1313,0.9230222937522236,0.8185357951370009,0.8105859530821736,0.7229739256121251,0.4825828410913636,3.757700808674887,0.2456348551277337,0.21782888974219553,0.21571327637657722,0.19239794821958542,0.12842503053390814
1314,0.9230222999468384,0.8185358121428707,0.8105859707930071,0.7229739511457327,0.4825828797419211,3.7577009137703694,0.24563484990632323,0.2178288881755561,0.21571327505671237,0.19239794963360227,0.1284250372278062
1315,0.9230251062284436,0.8185266754700509,0.8105747184280985,0.7229457691079199,0.482507606792896,3.7575798760274086,0.24564350903547122,0.21783347326615296,0.21571722895350795,0.192396647033418,0.12840914171144993
1316,0.9230250145473684,0.818525832405095,0.8105738472407017,0.7229447478803099,0.4825067216171188,3.7575761636905938,0.24564372732256137,0.21783346411298293,0.21571721022537493,0.19239656533541888,0.1284090330036619
1317,0.9230250248550856,0.8185258607445778,0.8105738767543422,0.7229447904256746,0.4825067860201578,3.757576338799838,0.24564371861834158,0.21783346150354277,0.21571720802703312,0.1923965676919771,0.12840904415910534
1318,0.9230890927181769,0.8185615861098741,0.8106058419287479,0.7229186000862801,0.4823239790529394,3.7574990998960183,0.24566581872068088,0.21784744702467826,0.21573014933022336,0.19239355243126618,0.1283630324931513
1319,0.9231372230945204,0.8185387611959811,0.8105821892216234,0.722883542560993,0.4821961632285557,3.7573378793016734,0.24568916949946798,0.21785071970905956,0.21573311085141897,0.19239247727578487,0.12833452266426865
1320,0.9231443860021734,0.8185539235181191,0.8105974536178812,0.7229001314969286,0.4822108871447798,3.7574067817798817,0.2456865704502935,0.21785076012727334,0.2157332172679748,0.1923933642219305,0.12833608793252796
1321,0.9231443874751574,0.8185539275606919,0.8105974578279045,0.7229001375683348,0.4822108963352359,3.757406806767325,0.24568656920845422,0.21785075975442025,0.2157332169537692,0.19239336455832953,0.12833608952502665
1322,0.9231444010312416,0.8185539647650752,0.8105974965733591,0.7229001934443681,0.482210980916348,3.7574070367303922,0.2456865577796278,0.21785075632299922,0.2157332140620895,0.19239336765425843,0.12833610418102498
1323,0.9231736055319282,0.8186157446297644,0.8106596863195105,0.7229677152932021,0.4822707482465369,3.757687500020942,0.24567599235614543,0.21785093747822354,0.21573366234286181,0.1923969769410503,0.1283424308817189
1324,0.9232130090382688,0.8186143849496704,0.8106571869922429,0.7229714977200724,0.4822073168410191,3.7576633955412735,0.24568805447920763,0.2178519730961035,0.21573438109282048,0.1923992177101142,0.12832637362175423
1325,0.9232298414523632,0.8186139553307744,0.810656278291137,0.7229733324230482,0.4821806479443952,3.757654055441718,0.24569314466704842,0.21785240026161617,0.21573467549977618,0.19240018419898464,0.1283195953725746
1326,0.9232606508294184,0.8186649175367905,0.810705999976467,0.7230073727852875,0.4821233987609886,3.757762339888952,0.2456942635857866,0.21785968443150222,0.2157416905722741,0.19240369863482465,0.1283006627756124
1327,0.9232425853769805,0.8186267311523636,0.8106677683061083,0.7229756367136578,0.4821230555980176,3.7576357771471276,0.24569773126812325,0.21785685992533355,0.21573878267722466,0.19240173332141186,0.12830489280790675
1328,0.923242625374052,0.8186268409585105,0.8106678826564184,0.7229758015304614,0.4821233056955895,3.7576364562150317,0.2456976975106341,0.21785684977707814,0.21573877412105558,0.19240174241302094,0.12830493617821123
1329,0.9233684005128374,0.8189894788677744,0.8110499136115882,0.7235125501197569,0.4817497011591465,3.758670044271103,0.2456635963351502,0.2178934222002443,0.21578108853895694,0.19249163709448816,0.12817025583116046
1330,0.9233304051782524,0.8189527559908947,0.8110137060223683,0.723479426767924,0.4817272634429202,3.7585035574023595,0.24566436909704564,0.217893303407408,0.21578101327723362,0.1924913508045067,0.12816996341380602
1331,0.9233304857761976,0.8189529769404305,0.8110139361328988,0.7234797591665955,0.4817277719277698,3.7585049299438924,0.24566430082878227,0.21789328262306043,0.2157809957016621,0.19249136894903465,0.12817005189746047
1332,0.9233933415738786,0.8189354667221547,0.8109949090718407,0.7234806180900178,0.4818272623905307,3.7586315978484226,0.24567274486343982,0.2178812808339458,0.21576866153524693,0.1924851104067141,0.12819220236065332
1333,0.9234009800941764,0.8189818507498032,0.8110422987603044,0.7235346631690671,0.4817369946496934,3.7586967874230446,0.24567051622359204,0.2178898424289488,0.21577752732652677,0.19249615068448261,0.12816596333644975
1334,0.9234049662366028,0.8190413174216142,0.8111022801958324,0.7236018058756907,0.4818366197133693,3.7589869894431094,0.24565261035218547,0.21788884072273804,0.2157768256378021,0.19249915147561913,0.1281825718116553
1335,0.923340110392628,0.8190246114368613,0.8110889028036745,0.7236191605092176,0.4818409296617936,3.7589137148041756,0.24564014511855597,0.21788864378854977,0.2157774730527245,0.19250752089873796,0.12818621714143166
1336,0.9232920305013648,0.8190096060535778,0.8110750777821056,0.7236171530339475,0.4818764879015801,3.7588703552725757,0.24563018759246671,0.21788716519705215,0.2157762841286635,0.19250920745881223,0.12819715562300543
1337,0.9232921447636012,0.8190099197440893,0.8110754044658044,0.7236176247669351,0.4818772115325019,3.758872305272932,0.2456300905642393,0.21788713561649467,0.21577625909984513,0.19250923308883014,0.12819728163059074
1338,0.923349442089614,0.819072374821135,0.8111357989337575,0.723682301793778,0.4820267748361246,3.759266692474409,0.24561956296903498,0.21788089056326262,0.2157696873588543,0.19250624150781886,0.12822361760102924
1339,0.92338560051182,0.8190984691556207,0.8111598526491072,0.7236916910623118,0.4821216349361272,3.7594572483149866,0.2456167312251489,0.2178767878056722,0.2157651488157431,0.19249898143852417,0.12824235071491163
1340,0.9233896718735036,0.819101486923827,0.8111626473221993,0.7236929002261823,0.4821324616428432,3.7594791679885553,0.24561638211378822,0.21787632018242387,0.21576463416239594,0.19249818070235025,0.12824448283904175
1341,0.9233897248178372,0.8191016325669654,0.8111627989882569,0.7236931190962901,0.4821327972134713,3.759480072682821,0.2456163370907011,0.21787630649214806,0.2157646225823453,0.19249819259710874,0.12824454123769677
1342,0.9234685971847548,0.8191609036392764,0.8112272883668323,0.7238839213213627,0.4824393517890687,3.760180062301295,0.24559158920160226,0.21785150978592654,0.21574160676506202,0.192513100257846,0.12830219398956325
1343,0.9234895426382116,0.8191803863984018,0.8112445105205738,0.7238384812627487,0.4823576232664581,3.7601105440863942,0.2456017002187883,0.21786071893198572,0.21575017569534896,0.19250457473947008,0.12828283041440688
1344,0.9234176483043288,0.8191835191338607,0.8112523503181754,0.7238835077285639,0.482434754860407,3.760171780345336,0.24557858051355347,0.21785800409858574,0.2157487470542289,0.19251341428398308,0.12830125404964876
1345,0.9234036487912424,0.8191780483542817,0.811244929618335,0.7238377533080639,0.4823027788120629,3.759967158883986,0.24558822185705534,0.21786840515847108,0.2157585147257309,0.19251172223613508,0.1282731360226076
1346,0.9233802442939274,0.8191588741488306,0.8112261542119017,0.723821529990731,0.4822796103389039,3.759866412984295,0.24558857759018587,0.21786914325465218,0.21575930235457816,0.19251256573666847,0.1282704110639152
1347,0.9234464688517914,0.8191955089001038,0.8112567463090473,0.7237591579595216,0.4818561232147496,3.759514005235214,0.2456292136605609,0.21789931032557783,0.21578766435750812,0.19251402094836448,0.12816979070798867
1348,0.9233508841347938,0.8183281800896826,0.8103124176150537,0.7218786085617248,0.4787907618570824,3.7526608522583373,0.2460523134082646,0.21806611689868421,0.215930095875147,0.1923644680353411,0.12758700578256305
1349,0.923350934724374,0.81832832081212,0.8103125641402821,0.7218788196926624,0.4787910838658076,3.7526617232352466,0.24605226978154968,0.21806610378582764,0.2159300848043652,0.19236447965001116,0.1275870619782462
1350,0.9233538096952628,0.8183869324156361,0.8103735649884969,0.7219591295737837,0.4788321942649946,3.7529056309381743,0.24603704449249292,0.2180675489596712,0.2159323054403355,0.1923733769434815,0.12758972416401881
1351,0.9233538461745956,0.8183870339060687,0.8103736706661783,0.7219592818791528,0.4788324266119181,3.7529062592379137,0.2460370130220351,0.21806753949464622,0.21593229744852122,0.1923733853202499,0.12758976471454753
1352,0.9233774871040304,0.818460112387764,0.8104486965482418,0.7220329377948819,0.4785063189184565,3.7528255527533743,0.24604860367851805,0.21809170207426132,0.21595693302440652,0.1923971492000582,0.12750561202275598
1353,0.9234129347831812,0.8185112524903604,0.8105017787574086,0.7221089274549636,0.4786185512307154,3.753153444716629,0.24603655256437318,0.21808627452804816,0.21595220944093405,0.19240058742375354,0.12752437604289107
1354,0.9233883695770556,0.8185486382136841,0.8105418138129938,0.7221597846431441,0.4783967488522496,3.753035355099127,0.24603774870451936,0.21810309809673087,0.21596967177826795,0.19242019227502588,0.12746928914545594
1355,0.9233883815548954,0.818548671550446,0.8105418485263104,0.7221598347534625,0.4783968252638447,3.753035561648959,0.24603773835523937,0.2181030949759514,0.2159696691416868,0.19242019503704608,0.12746930249007635
1356,0.923359356171277,0.8185261666464217,0.8105198923822646,0.7221487710043357,0.4784382873532294,3.7529924735575286,0.24603282918284355,0.2180996024941468,0.21596629838534112,0.1924194562318954,0.12748181370577308
1357,0.9234962378486028,0.8187476927662921,0.8107420873220098,0.7223111662799117,0.477890332607546,3.753187516824362,0.24605651428521993,0.2181472918941841,0.2160142768480678,0.19245272532800914,0.1273291916445191
1358,0.9234750599053096,0.8187326240083255,0.8107250058364235,0.7222079262562502,0.4774802135902832,3.7526208295965917,0.2460880280314874,0.21817621901766707,0.2160423455101849,0.19245427637139878,0.12723913106926193
1359,0.9234750778924364,0.8187326741796892,0.810725058086303,0.722208001953363,0.4774803285312569,3.7526211406430483,0.24608801242701253,0.21817621430320872,0.2160423415264823,0.1924542805910872,0.1272391511522093
1360,0.9234752021019784,0.8187330206366293,0.8107254188964036,0.7222085246777977,0.4774811222540834,3.7526232885668924,0.2460879046707214,0.21817618174759537,0.21604231401708734,0.19245430972998237,0.12723928983461352
1361,0.9235154978277794,0.8187946265854525,0.810789188435665,0.7222990147153826,0.4775927278843609,3.7529910554486405,0.2460745267396808,0.218171217167362,0.2160381350385983,0.19245956199835318,0.12725655905600566
1362,0.9235155101392004,0.8187946609097771,0.8107892241820067,0.7222990665034781,0.4775928065414179,3.7529912682758804,0.24607451606554426,0.21817121394101469,0.2160381323121176,0.19245956488337407,0.12725657279794936
1363,0.9235698844084844,0.818896838394043,0.8108932397899358,0.7224018915917989,0.4775432862329575,3.7533051404172197,0.2460684249897731,0.21818019259233848,0.21604777907820102,0.19247086622738493,0.12723273711230243
1364,0.9235699219855794,0.8188969431449699,0.8108933488863628,0.7224020497149176,0.4775435264941887,3.7533057902260185,0.24606839239974726,0.21818018272783926,0.2160477707406654,0.19247087503398322,0.12723277909776484
1365,0.9235575370700556,0.8188866372089112,0.8108831364406333,0.7223913266274972,0.4775213897705828,3.7532400271176796,0.24606940414074888,0.21818125973621236,0.21604883529480934,0.19247139042750255,0.12722911040072699
1366,0.923516468056546,0.8189285537275082,0.8109300129729626,0.7224789503567636,0.4774843058914306,3.753338291005211,0.24605201994974235,0.2181867154607544,0.2160556683409907,0.19248969699538349,0.1272158992531291
1367,0.923501315055223,0.8189143294388002,0.8109161989575072,0.7224713577022155,0.4774974357103782,3.753300636864124,0.2460504511641803,0.21818511456172657,0.21605415537270317,0.19248960517744165,0.12722067372394835
1368,0.9234799461046164,0.8188941835259629,0.810896194204539,0.7224525830560693,0.4774819789796035,3.753204885870791,0.2460510348318907,0.21818531319959342,0.2160543372564647,0.19248951363561148,0.12721980107643965
1369,0.9235274664614592,0.8191214248435408,0.8111303101733792,0.7227173092054142,0.4777517337125258,3.7542482443963197,0.24599531153538884,0.21818520553780132,0.21605665298880852,0.19250653184273556,0.12725629809526565
1370,0.9236087933907816,0.8193057680403127,0.8113185321003309,0.7229365267033877,0.4779952876268535,3.7551649078616665,0.24595691961680574,0.2181810354919557,0.21605403544376603,0.19251791717319153,0.127290092274281
1371,0.9236088078378568,0.8193058083924194,0.811318574135588,0.7229365877179629,0.4779953805134834,3.7551651585973107,0.24595690704130252,0.21818103166957897,0.21605403221163372,0.19251792056677627,0.12729010851070846
1372,0.9236349141297204,0.8194701814580717,0.8114883810814542,0.7231455942923752,0.478278715371019,3.7560177863326407,0.2459080245814154,0.2181752664856784,0.21605019657635538,0.192529864188543,0.1273366481680078
1373,0.923634959571274,0.8194703085230117,0.8114885134572416,0.7231457865065383,0.4782790080728534,3.756018576130919,0.24590798497133948,0.21817525443847763,0.21605018638996115,0.19252987487922701,0.12733669932099467
1374,0.9236249045027816,0.8195457171830597,0.8115681417440053,0.7232701273560703,0.4785109428251409,3.756519833611058,0.24587249513199608,0.21816621593482946,0.21604255472913692,0.19253728434618886,0.12738144985784863
1375,0.9236250504712946,0.819546125580175,0.8115685672210898,0.7232707452040165,0.4785118838405392,3.7565223723171153,0.24587236782555882,0.21816617721210557,0.21604252198836085,0.19253731870040355,0.12738161427357114
1376,0.925777402145639,0.8222732928383595,0.8143005263160877,0.7260120492449641,0.4797542709261577,3.768117541471208,0.24568697551408716,0.21821858893428112,0.2161027402553254,0.19267234667034908,0.12731934862595726
1377,0.9257774111709044,0.8222733183312861,0.8143005528852437,0.7260120879121876,0.4797543303890334,3.7681177006886553,0.24568696752803415,0.21821858647913486,0.21610273817519646,0.1926723487908838,0.12731935902675076
1378,0.925777426130694,0.822273360586977,0.8143005969248345,0.72601215200488,0.4797544289514849,3.7681179645988707,0.24568695429078646,0.218218582409617,0.21610273472728703,0.19267235230576613,0.1273193762665433
1379,0.9257774611007904,0.8222734593641527,0.814300699872068,0.7260123018283846,0.4797546593518063,3.7681185815172022,0.24568692334730974,0.21821857289668178,0.21610272666742789,0.19267236052217382,0.12731941656640672
1380,0.9260300474394174,0.8225457637927344,0.8145795843551588,0.7263659657654054,0.4802616913811519,3.769783052733868,0.2456454481559238,0.2181944563616783,0.21608128981438893,0.19268110541232358,0.12739770025568536
1381,0.9260300748453808,0.8225458412759639,0.8145796651093805,0.7263660832979573,0.4802618722029751,3.7697835367316577,0.24564542388771587,0.21819444890172607,0.21608128349343053,0.19268111185177098,0.12739773186535652
1382,0.9260704500497938,0.8226208851584046,0.8146564221591405,0.7264629137465755,0.480381047375998,3.7701917184899125,0.24562953801742365,0.21819073049364496,0.2160782482662281,0.19268593429448944,0.12741554892821383
1383,0.9260704545052352,0.8226208977691817,0.8146564353023588,0.7264629328765628,0.4803810768136432,3.770191797266982,0.24562953406681992,0.21819072927947616,0.21607824723742292,0.19268593534238151,0.12741555407389943
1384,0.9260704689579374,0.8226209386764244,0.8146564779367518,0.7264629949310311,0.4803811723044364,3.770192052806581,0.24562952125172463,0.21819072534091583,0.2160782439001511,0.19268593874156686,0.12741557076564156
1385,0.9261870585579492,0.8227874971452345,0.8148254733412791,0.7266573100618212,0.4806065657095149,3.771063904815799,0.24560364977511293,0.21818444818569688,0.21607310136025923,0.19269291860417714,0.1274458820747538
1386,0.926234245559815,0.8228873226940356,0.8149269459613045,0.7267783794342976,0.480761864160338,3.7715887578097913,0.24558198282935037,0.21818055348428195,0.21606993717802436,0.19269820388804712,0.1274693226202961
1387,0.926238390954704,0.822904427993213,0.8149446009381912,0.7268098908828883,0.4808481168070581,3.7717454275760547,0.24557288097515084,0.2181760258730027,0.2160656429726018,0.19269855424733132,0.12748689593191323
1388,0.926384746941488,0.823112659700998,0.8151567513434096,0.7270693358244043,0.481180383082966,3.7729038768932655,0.24553627051434557,0.21816422749120667,0.21605553121449697,0.19270815253928422,0.12753581824066665
1389,0.9263847497539438,0.8231126676745449,0.8151567596539037,0.7270693479215334,0.4811804017134806,3.7729039267174063,0.24553626801728282,0.2181642267235491,0.2160555305639935,0.19270815320074053,0.1275358214944341
1390,0.9265084523469967,0.8233795115341654,0.8154321780232565,0.7274427469470449,0.4816913777832298,3.7744542666346934,0.2454681887490645,0.21814531409551063,0.2160397557950269,0.1927279271542568,0.12761881420614118
1391,0.9264653154898136,0.8233959216111821,0.8154521140096346,0.7274989767428469,0.4818177042174639,3.774630032070941,0.24544533043454614,0.21813950363750698,0.2160349774894995,0.1927338495592127,0.1276463388792347
1392,0.926485261276224,0.8235438350354366,0.8156055866392262,0.7276951796552863,0.4819466041886497,3.7752764667948226,0.24540858647705927,0.21814133144389775,0.21603863817996577,0.192752818516916,0.12765862538216127
1393,0.926485280741628,0.8235438903157295,0.8156056442607003,0.7276952635899806,0.4819467337257402,3.775276812633779,0.24540856915211895,0.2181413261035006,0.21603863365232345,0.1927528230922787,0.12765864799977822
1394,0.9268038174956896,0.8238672567846069,0.8159296224210075,0.7280445382892762,0.4821850976470426,3.7768303326376227,0.24539196518484807,0.21813721671983163,0.21603555112606482,0.19276601651862718,0.12766925045062835
1395,0.9268038272927978,0.823867284678826,0.8159296514939653,0.7280445806385476,0.4821851630389818,3.776830507143118,0.2453919564407071,0.2181372140265882,0.21603554884202453,0.19276601882493724,0.12766926186574304
1396,0.927016284242279,0.8240115970764443,0.816071227154422,0.7281525847439795,0.4821650517822693,3.7774167449993943,0.24541011670726515,0.2181415641171402,0.2160395006017672,0.19276469447219974,0.12764412410162773
1397,0.927016291434005,0.8240116175628928,0.8160712485062471,0.7281526158512542,0.4821650998094931,3.7774168731638924,0.2454101102845855,0.21814156213918648,0.21603949892422686,0.19276469616692518,0.12764413248507592
