reach,row,col,Channel,d,gwf_q_m3d,gain_m3d,c_PFOS,load_PFOS,c_PFOA,load_PFOA,c_PFHxS,load_PFHxS,c_PFBS,load_PFBS,c_PFHxA,load_PFHxA
1098,63,38,47,86.1012457759308,1961.4212757982527,1961.4212757982527,0.9998162020306055,0.7157871812509814,0.9982535836583587,0.7146684734347148,0.9980629285820358,0.7145319798878057,0.9954545853061024,0.7126646179892653,0.9808367539715898,0.702199438223542
1099,109,68,157,28.094257314174857,-43.05322281603714,0.0,0.999909622050029,0.0,0.9987154701761652,0.0,0.9985472156735654,0.0,0.996092406801814,0.0,0.980261190810808,0.0
1100,87,73,83,14.968146166327882,2491.7871847011806,2491.7871847011806,0.9999447566616042,0.909452078471362,0.999285099583685,0.9088521188269963,0.9991938659946031,0.9087691416658441,0.9978301663707214,0.907528853690846,0.9887000697153834,0.8992250095789338
1101,119,41,81,104.2494514351795,486.2130584804361,486.2130584804361,0.9999668566315282,0.1774618844657873,0.9995797817354244,0.1773931911485674,0.9995274212321146,0.17738389884700032,0.99877043931074,0.17724955895625014,0.9938151395689155,0.1763701529794968
1102,63,38,47,86.1012457759308,591.9547028892575,591.9547028892575,0.9998162020306055,0.21602375452816594,0.9982535836583587,0.2156861297857564,0.9980629285820358,0.21564493618904987,0.9954545853061024,0.21508136849888737,0.9808367539715898,0.21192298918724242
1103,109,67,157,126.8321856222672,96.5302343014882,96.5302343014882,0.9998251930486763,0.03522737645311458,0.997879399380588,0.035158819262795314,0.9976300203348721,0.03515003275733014,0.9941437856271315,0.03502720038292374,0.9728209950459407,0.03427592308359491
1104,88,73,78,158.66061643201,-893.5957395878305,0.0,0.9999260791178899,0.0,0.9992660380649657,0.0,0.9991833724332255,0.0,0.9980229411184665,0.0,0.9909498507904562,0.0
1105,118,41,81,142.85683725436726,-152.2017632167476,0.0,0.9999001943869676,0.0,0.9991363168396104,0.0,0.9990456185051184,0.0,0.9978059081187329,0.0,0.99043142113519,0.0
1106,62,40,233,27.23515092458905,31.426062614706037,31.426062614706037,0.999929194926473,0.01146970068386166,0.9990236686835755,0.011459313833452535,0.9988996023455742,0.011457890728927698,0.9970860642681864,0.011437088517099132,0.9861639732576106,0.01131180653176575
1107,110,67,157,20.945401559557936,-289.9446653382708,0.0,0.9985130484008146,0.0,0.9903024683145167,0.0,0.989329626868546,0.0,0.9759634945812281,0.0,0.8967960059448403,0.0
1108,87,72,78,120.43848241699054,-3918.466616883978,0.0,0.9999600565711837,0.0,0.9995369302696974,0.0,0.9994804321671773,0.0,0.9986432170852994,0.0,0.9928411540823991,0.0
1109,118,42,26,71.51229554618016,218.49814253141463,218.49814253141463,0.9986646631890947,0.07964532648028097,0.9920629895751998,0.07911883098116532,0.9913087003042574,0.07905867503747452,0.98118975548542,0.07825167075121227,0.9240912947870124,0.07369796447575042
1110,62,39,93,153.61897593059527,-183.679965842193,0.0,0.9999752980973166,0.0,0.9996920532974688,0.0,0.9996528840998457,0.0,0.9990559015517585,0.0,0.9948051413237613,0.0
1111,111,68,157,14.619561574084022,175.59612446456077,175.59612446456077,0.9999042081618823,0.06408644588299665,0.9987825241406189,0.06401455425403886,0.9986330853629727,0.06400497633641608,0.9964840337129984,0.06386723805994755,0.9826602086008418,0.06298123336798331
1112,88,72,78,87.59306738214835,1206.1279460016613,1206.1279460016613,0.9999528154381864,0.4402159279148089,0.9994851661953437,0.44001005155524636,0.9994244196315154,0.43998330868843266,0.9985564062471552,0.4396011773402939,0.9930008034589085,0.43715539710067086
1113,118,42,26,71.51229554618016,134.39353738366464,134.39353738366464,0.9986646631890947,0.04898813801230768,0.9920629895751998,0.04866430188389501,0.9913087003042574,0.048627301248678666,0.98118975548542,0.04813093016076898,0.9240912947870124,0.04533004275973525
1114,63,39,93,77.35085143673538,-35.045175969121,0.0,0.9999384449938639,0.0,0.9991895519307156,0.0,0.999085688126697,0.0,0.9975430848097124,0.0,0.9872101551103554,0.0
1115,112,68,235,66.83042311742084,1454.791485195639,1454.791485195639,0.9998515660274977,0.5309200738214601,0.998595308028543,0.5302530022158279,0.9984306902370439,0.5301655903509225,0.995989721323877,0.5288694385623891,0.9792392855992157,0.5199749757504618
1116,87,71,78,122.15202721128568,-511.0146911152862,0.0,0.9999431589439961,0.0,0.9993631743148527,0.0,0.9992873874061557,0.0,0.9981903988259399,0.0,0.9911927610172538,0.0
1117,63,38,47,86.1012457759308,25.91901178664054,25.91901178664054,0.9998162020306055,0.009458700492590486,0.9982535836583587,0.009443917436327463,0.9980629285820358,0.009442113755550267,0.9954545853061024,0.009417437682309198,0.9808367539715898,0.009279146576240356
1118,111,67,130,33.03312724980257,-4.799501522143969,0.0,0.9998115033362658,0.0,0.9978564759061191,0.0,0.9975981950238276,0.0,0.9938393419339058,0.0,0.9690517944275251,0.0
1119,88,71,78,57.35752769847548,691.8977915766591,691.8977915766591,0.9999489008786583,0.25252978921571967,0.9993601607171105,0.2523811071893003,0.9992798870352427,0.2523608346574301,0.9980919649315758,0.2520608336091964,0.990108520082155,0.25004467294011823
1120,63,38,47,86.1012457759308,1642.2616446518402,1642.2616446518402,0.9998162020306055,0.5993153271081636,0.9982535836583587,0.5983786538086049,0.9980629285820358,0.5982643702940957,0.9954545853061024,0.5967008628209707,0.9808367539715898,0.5879385619600097
1121,111,67,130,33.03312724980257,-322.6575210877708,0.0,0.9998115033362658,0.0,0.9978564759061191,0.0,0.9975981950238276,0.0,0.9938393419339058,0.0,0.9690517944275251,0.0
1122,88,70,78,50.72616574893498,2569.781950804605,2569.781950804605,0.998919942914291,0.9369573504539677,0.993094208900245,0.9314929843203562,0.9924184083411061,0.9308591033914412,0.9832876211651665,0.922294695181742,0.9326876807177,0.8748334481908462
1123,64,38,46,71.95221737730272,-3539.618096664109,0.0,0.9999163521822153,0.0,0.9989300371358509,0.0,0.9987972963334505,0.0,0.9968902577165938,0.0,0.9851055060516779,0.0
1124,111,66,130,95.7047770294412,1633.6835729237944,1633.6835729237944,0.9997789327612018,0.5961626829376492,0.9974931965153254,0.5947997109763716,0.997201677525374,0.594625879804818,0.9930845130604461,0.5921708372618347,0.9672476587251876,0.576764463018044
1125,89,70,78,52.49881031945809,2253.7286682387703,2253.7286682387703,0.9998810494984068,0.8225131139203783,0.998779520485622,0.8216069840773997,0.9986405127728737,0.8214926348088255,0.996668557598882,0.8198704828623663,0.9844297079897191,0.8098026709882581
1126,65,38,46,44.50822601392036,1536.0659624574491,1536.0659624574491,0.999942320011388,0.560631737199433,0.99925229620234,0.5602448656379102,0.9991562272012123,0.560191003200132,0.997733338200543,0.5593932404528987,0.9883219244382727,0.5541165988492268
1127,111,65,130,92.93197406917908,609.4912104230693,609.4912104230693,0.9993796620658775,0.22232628876522634,0.9947586451245878,0.22129827750396602,0.994224078292265,0.22117935547219125,0.9868717476728479,0.21954372444783068,0.9420394819384521,0.2095701462012407
1128,89,69,78,36.026627104686995,-2127.141552428915,0.0,0.9999387993629208,0.0,0.9991720764485281,0.0,0.9990696549447856,0.0,0.9975863053340034,0.0,0.9880652098891471,0.0
1129,65,38,46,44.50822601392036,1874.517249810123,1874.517249810123,0.999942320011388,0.6841593316019229,0.99925229620234,0.6836872181424363,0.9991562272012123,0.6836214878475144,0.997733338200543,0.6826479489061577,0.9883219244382727,0.676208670939654
1130,112,65,130,72.55116813995339,192.1498331006861,192.1498331006861,0.9985181713510003,0.07003076149018041,0.9905648640378825,0.06947295875460327,0.9896212034571455,0.06940677541317458,0.9766449478109309,0.06849668975798201,0.8998027601983339,0.063107386821411
1131,89,68,78,92.65284560347791,-3306.251575381379,0.0,0.999833915286181,0.0,0.9982851796793396,0.0,0.998094776490013,0.0,0.9954613247660491,0.0,0.9802412469114576,0.0
1132,66,38,45,5.858018481737272,-1110.2591733413572,0.0,0.9999417413629681,0.0,0.9992272898039289,0.0,0.9991266101532731,0.0,0.9976258892981685,0.0,0.9876077650382498,0.0
1133,112,66,130,108.24870563679508,642.9258449919421,642.9258449919421,0.9995213882298729,0.2345556185870517,0.9962133119030129,0.23377931915182498,0.995812722462139,0.23368531365558445,0.9902241365474875,0.23237385174824154,0.9557037917279155,0.2242730337684157
1134,88,68,78,127.74047364564268,-1069.7012346054917,0.0,0.9998930731605412,0.0,0.9988480767998076,0.0,0.9987163311150499,0.0,0.996868652669093,0.0,0.9858842728102769,0.0
1135,67,38,45,31.19282444087728,367.5563317059134,367.5563317059134,0.9999710136082158,0.13415417231453913,0.999557856462262,0.13409874395291965,0.9994965920127536,0.13409052483316095,0.998555464157694,0.13396426494490465,0.9919190093022443,0.13307393102910128
1136,113,66,120,13.493882904704591,632.4156504136307,632.4156504136307,0.9997902184807809,0.23078328817366378,0.9975870868915978,0.230274735536288,0.9973064481950332,0.23020995522539395,0.9932963876523426,0.22928430608349315,0.9674225684265474,0.22331180808524956
1137,88,67,78,38.68204431107686,636.7184905662218,636.7184905662218,0.9999506191761691,0.23239077284215237,0.9993646373516847,0.2322545893482359,0.9992816215799216,0.23223529629617098,0.9980404979158839,0.2319468563652912,0.9898632234831636,0.23004643939597336
1138,68,38,45,42.69387943710886,912.4519453107742,912.4519453107742,0.9999746600613009,0.3330365206995612,0.999584803325989,0.3329066808787285,0.9995265996547086,0.33288729643935283,0.9986704916258251,0.3326021739750848,0.993265207477092,0.3308019713317736
1139,113,66,120,13.493882904704591,96.30167682626738,96.30167682626738,0.9997902184807809,0.035142738197682793,0.9975870868915978,0.03506529787548064,0.9973064481950332,0.03505543339385319,0.9932963876523426,0.034914479316484066,0.9674225684265474,0.034005011671753585
1140,87,67,78,105.9585215896944,871.7491930943105,871.7491930943105,0.9998925262769056,0.31815425858146734,0.9987390788858717,0.3177872449376374,0.9985852885125533,0.31773831061628366,0.9963638690946222,0.31703148060272013,0.9831481358371231,0.31282638684948855
1141,68,38,45,42.69387943710886,501.8819321449896,501.8819321449896,0.9999746600613009,0.18318226328797213,0.999584803325989,0.18311084663914612,0.9995265996547086,0.18310018448873105,0.9986704916258251,0.18294335670837486,0.993265207477092,0.18195317943326386
1142,113,66,120,13.493882904704591,456.25209974312367,456.25209974312367,0.9997902184807809,0.1664970810668398,0.9975870868915978,0.16613018912088487,0.9973064481950332,0.16608345379286435,0.9932963876523426,0.16541565032477898,0.9674225684265474,0.16110683103697676
1143,88,66,78,162.8464110395844,1203.6456613695964,1203.6456613695964,0.9998312978319135,0.4392565503639741,0.9985471818747463,0.4386923988447771,0.9983928272487647,0.4386245861240827,0.9962944706965812,0.4377027137416673,0.984035021849478,0.4323167619099739
1144,68,37,139,99.19179207557364,-373.7299648420422,0.0,0.9996656957871991,0.0,0.9963734965068939,0.0,0.9960159856834178,0.0,0.9914686261327142,0.0,0.9675804301862466,0.0
1145,114,66,109,30.091548183134147,-646.3284386834857,0.0,0.9998760981064121,0.0,0.9983736384178197,0.0,0.9981688718884235,0.0,0.9951956837609662,0.0,0.9753367559702765,0.0
1146,87,66,78,0.1448190326267438,2631.6303659968817,2631.6303659968817,0.9999365044476721,0.9604840932482436,0.9992001406845987,0.9597767826558902,0.9990919312744098,0.9596728426389354,0.9973971404515128,0.9580449196462902,0.9862529452245733,0.9473404177104989
1147,69,37,484,38.75042660742895,934.3366103490448,934.3366103490448,0.9999313268131518,0.34100944296389446,0.9990635932895042,0.340713517316197,0.9989426844096524,0.3406722834147659,0.9971904968909046,0.3400747298891245,0.9855534673185683,0.3361061203798454
1148,115,66,109,31.404551998138764,883.8278280641233,883.8278280641233,0.9999682706885645,0.32258692145773465,0.9995382710804018,0.3224482048065256,0.999474718384027,0.3224277028873399,0.9984956547614758,0.3221118597459445,0.9909373410554629,0.31967356923083085
1149,87,65,78,28.43838146439765,1129.2466508066957,1129.2466508066957,0.9999393328895455,0.4121500220765213,0.9993221428048118,0.411895631736346,0.9992370912580525,0.4118605756127179,0.9979531075333877,0.4113313495856375,0.9893552240432376,0.40778751672126096
1150,69,38,44,18.85225249261606,1082.805360025362,1082.805360025362,0.9998908482013146,0.39518081700353147,0.9985917034633858,0.3946673638802589,0.9983992744987128,0.3945913113435133,0.9954771422633866,0.3934364146803166,0.9756093073432981,0.38558417035791315
1151,115,66,109,31.404551998138764,2101.5011158286097,2101.5011158286097,0.9999682706885645,0.7670235693755066,0.9995382710804018,0.7666937390759352,0.999474718384027,0.7666449911131792,0.9984956547614758,0.7658940024104098,0.9909373410554629,0.7600964136996662
1152,87,64,78,143.5274261660446,137.4693435268985,137.4693435268985,0.999726926901309,0.05016260858675962,0.9976031571111295,0.05005604565457635,0.9973607483166052,0.05004388247566168,0.9941310539901501,0.049881828330681326,0.9763330793777941,0.04898879163226613
1153,70,38,484,10.051913350609292,-783.0668570202754,0.0,0.9999807791941373,0.0,0.9997216332148956,0.0,0.9996844611805679,0.0,0.9991214611294553,0.0,0.9949921082695365,0.0
1154,116,66,96,86.64215396322005,214.131652701096,214.131652701096,0.9999695766791451,0.07815567540836904,0.9995830149013044,0.0781254624923576,0.9995255577195491,0.0781209717508872,0.9986304306348238,0.07805101036054635,0.9917741384573846,0.07751513591154115
1155,88,64,78,10.980213161903691,557.7532192574508,557.7532192574508,0.999939106726064,0.20356752838082687,0.9992653746053799,0.2034303700462084,0.9991735671411679,0.20341167988952705,0.9978396197481836,0.20314011497927068,0.9892793287951623,0.20139741158882843
1156,70,38,484,10.051913350609292,1136.4255815721397,1136.4255815721397,0.9999807791941373,0.41478736457318044,0.9997216332148956,0.4146798720293178,0.9996844611805679,0.4146644532428016,0.9991214611294553,0.41443092344671517,0.9949921082695365,0.41271808713446256
1157,116,67,96,46.571979304529975,-10.6177465061725,0.0,0.9999562815220987,0.0,0.9992968643852792,0.0,0.9991982136447917,0.0,0.9977081949300176,0.0,0.9873133408064827,0.0
1158,88,63,78,51.64450403889378,1575.9025805017288,1575.9025805017288,0.9999316898571874,0.5751651495855595,0.9990931882485312,0.5746828397357343,0.9989797222550504,0.5746175735922815,0.997322740956796,0.5736644705894082,0.9866347114368386,0.5675166685345507
1159,71,38,43,38.82276976820591,2404.1734200654337,2404.1734200654337,0.9999411620032268,0.8774716666108882,0.9991143538090196,0.8767461231572261,0.9990040633726388,0.8766493407297197,0.9974098718955188,0.8752504005665576,0.9874202664392338,0.866484289037604
1160,117,67,96,133.64648575977174,761.3381911671194,761.3381911671194,0.9996052266270412,0.2777787368193219,0.9961241081863292,0.27681137424715707,0.995713452449649,0.27669725776520593,0.9901302901192799,0.27514576149620346,0.95699689338797,0.26593837357406064
1161,88,62,78,44.67855165642357,-1476.641097937785,0.0,0.9989406995395718,0.0,0.993068189359265,0.0,0.9923798733916701,0.0,0.9829976357316595,0.0,0.9297643363653443,0.0
1162,72,38,43,140.79088620035148,-4022.0607152742823,0.0,0.9987893570962908,0.0,0.9928092689787181,0.0,0.9921785414660538,0.0,0.9840436724391378,0.0,0.940525684623322,0.0
1163,117,68,96,86.38535803692456,-1485.72254805199,0.0,0.9999285680007506,0.0,0.9990217847080763,0.0,0.9988947906245271,0.0,0.9970450024726099,0.0,0.9849998678056603,0.0
1164,87,62,78,55.08184273635834,1118.020663858358,1118.020663858358,0.9998587155224861,0.4080198872859505,0.9985724453958755,0.4074949893339387,0.9984079168682024,0.4074278489367262,0.9960523632728174,0.40646660041474597,0.9814690677658272,0.40051548502549783
1165,72,39,43,66.21902326016773,284.3180482444732,284.3180482444732,0.9998753631847049,0.1037631532881693,0.9981539737058978,0.10358451422280701,0.9979411830798808,0.10356243164415904,0.9949915533712481,0.1032563306131012,0.9775086165393002,0.10144201982876229
1166,118,68,96,3.6953959749180783,2037.316869157114,2037.316869157114,0.9996945925048182,0.7433935499200528,0.99637329213804,0.74092376235841,0.9959333194038291,0.7405965895446274,0.9896751655662289,0.7359428970747874,0.9513097322383531,0.707413568328125
1167,86,62,74,13.689789330063531,3574.705065108448,3574.705065108448,0.9998763885798717,1.3046060646196656,0.9984149466064376,1.3026992228506147,0.9982207787232547,1.302445878936459,0.9953993742774924,1.2987646025379689,0.9768619674194223,1.2745775993387944
1168,73,39,43,43.78775753973931,513.5360024976501,513.5360024976501,0.9999275416324207,0.18742705926878378,0.9988926157808198,0.1872330721038637,0.9987511356557038,0.18720655297853572,0.9967346300024659,0.18682857786649085,0.9843990550663023,0.18451638979444274
1169,118,69,96,165.40723807282626,1523.6869926318852,1523.6869926318852,0.9999010693335869,0.5560907324407393,0.9990510834516828,0.5556180164029942,0.9989436944639721,0.555558292473634,0.9974214472490885,0.5547117011511098,0.9875058221062071,0.5491971683463918
1170,86,62,74,13.689789330063531,-266.52628262522126,0.0,0.9998763885798717,0.0,0.9984149466064376,0.0,0.9982207787232547,0.0,0.9953993742774924,0.0,0.9768619674194223,0.0
1171,74,38,43,109.15325501998794,3083.3640398394973,3083.3640398394973,0.9990093107430108,1.124312925236592,0.9932745762719805,1.1178588952098012,0.9926632422763253,1.1171708828904359,0.9847066529499652,1.1082163154762714,0.9408417461986495,1.0588495267041809
1172,119,69,96,94.09769960189996,-1473.158354764451,0.0,0.997710981214961,0.0,0.9859446444179257,0.0,0.9845479837180633,0.0,0.9654345656015275,0.0,0.8541840592909387,0.0
1173,86,61,74,146.65926046287126,-4364.504889782165,0.0,0.9999414217744123,0.0,0.9994312657519822,0.0,0.999367100712846,0.0,0.9984603369444461,0.0,0.9925666270699492,0.0
1174,74,39,43,58.54455466103487,-247.17532310084695,0.0,0.9999250705144221,0.0,0.99879047488468,0.0,0.9986464142809832,0.0,0.9966449733017044,0.0,0.9843108802450747,0.0
1175,119,68,96,149.85110304132982,1607.723407276402,1607.723407276402,0.9997166194409742,0.5866527505472485,0.9978866831460543,0.5855789090807125,0.9976656850484339,0.5854492231884171,0.9945919827709369,0.5836455161574534,0.9754303860690322,0.5724011263059218
1176,85,61,74,53.15347060435237,-982.208349489154,0.0,0.9998199889213482,0.0,0.998396975442274,0.0,0.9982198295015766,0.0,0.9957210855575972,0.0,0.9795547926366772,0.0
1177,75,39,43,29.88848468540603,-607.4898721298026,0.0,0.9999792707289991,0.0,0.9996569376736029,0.0,0.9996052748600456,0.0,0.9987846619959038,0.0,0.992713461277479,0.0
1178,120,68,96,32.68356254739086,1006.326808302794,1006.326808302794,0.9998158451413971,0.36724164324107145,0.9976912641342253,0.36646126491033776,0.9974146046723343,0.3663596453211937,0.993448113792976,0.36490271639221655,0.9682662751718332,0.35565319325253064
1179,85,60,74,146.98842426393205,2591.082953368886,2591.082953368886,0.9998793096915397,0.9456311356903191,0.9987653188392097,0.9445775841020158,0.998622900303705,0.9444428924445654,0.996591049799342,0.9425212794245035,0.9828845361700316,0.9295584088820193
1180,76,39,43,133.7370158327205,383.8528190479062,383.8528190479062,0.9999753195744682,0.14010282106990155,0.9995916290353961,0.1400490636162029,0.9995384528400859,0.14004161329734913,0.9987617569407959,0.13993279332502195,0.9936919004690565,0.13922247459994336
1181,121,68,96,89.1808338373528,457.3540924396594,457.3540924396594,0.9984969376166852,0.16668333115822226,0.9906154169556952,0.16536763546715497,0.9896979064487469,0.1652144715445536,0.9772208173135999,0.16313161810569535,0.9041617673222189,0.15093556084698653
1182,86,60,74,31.631798492796605,-2635.6902134624,0.0,0.999937284009528,0.0,0.9990860322585926,0.0,0.9989684602139419,0.0,0.9972539521513362,0.0,0.9859292224141261,0.0
1183,76,38,99,32.77691450602341,2534.950547645282,2534.950547645282,0.9992546806500826,0.9245673379821288,0.9942638135114411,0.9199495034761207,0.9937322259477955,0.9194576483883822,0.986840679036466,0.9130811967131779,0.9495738400142681,0.8785997949074379
1184,121,69,96,22.434599595684023,-638.19564927637,0.0,0.9998321974899169,0.0,0.9979023671460759,0.0,0.9976500653626169,0.0,0.9939932153933421,0.0,0.9695760823013062,0.0
1185,86,59,74,62.96602743328457,2034.9819560634207,2034.9819560634207,0.9999895135177499,0.7427606249353597,0.9998272238811969,0.7426400813194144,0.9998012094983859,0.7426207586575537,0.9993722206560333,0.7423021192955116,0.9958546898581491,0.7396894085237006
1186,76,38,99,32.77691450602341,810.9564370601446,810.9564370601446,0.9992546806500826,0.2957784856705172,0.9942638135114411,0.29430119349162065,0.9937322259477955,0.2941438440514618,0.986840679036466,0.29210395237136055,0.9495738400142681,0.28107300157857407
1187,121,70,96,133.68473475131594,-954.3258579737444,0.0,0.999394418726865,0.0,0.9951731329451828,0.0,0.9946757398411644,0.0,0.9877833519195779,0.0,0.9455788832947382,0.0
1188,85,59,255,27.21117831474315,-1425.0602087247398,0.0,0.9999362487333874,0.0,0.999229045280922,0.0,0.9991352683969528,0.0,0.9977885906531703,0.0,0.9884734008935149,0.0
1189,77,38,42,7.955824132419162,1186.3166843230945,1186.3166843230945,0.9999148639343984,0.4329687253856324,0.9986456141038449,0.43241913311417796,0.9984811236163911,0.4323479078136452,0.9961601807230998,0.43134292656729467,0.9816700811009629,0.42506863243447035
1190,120,70,96,40.02299418993547,2260.2629756191195,2260.2629756191195,0.999751860564917,0.8247912720630418,0.9977056273483965,0.8231031378727859,0.9974506283353474,0.8228927647105605,0.9938625847035778,0.8199326431163957,0.9710482479203817,0.8011109068447028
1191,85,58,66,76.9312114083103,-956.4748475456172,0.0,0.9995878220447176,0.0,0.9966425457553242,0.0,0.9962989109727535,0.0,0.9916183162170364,0.0,0.9644786969535996,0.0
1192,78,38,297,19.18648702497486,-500.0018374941602,0.0,0.9999419350441723,0.0,0.9992699714968359,0.0,0.9991773743118505,0.0,0.9978149167108172,0.0,0.9887417882951426,0.0
1193,120,71,96,95.99224830735464,1080.363662143218,1080.363662143218,0.999021791933611,0.39394699721841075,0.9932331426887377,0.3916643433199861,0.9925612313444212,0.39139938668077384,0.9834309385474266,0.38779901333542455,0.9298334493343747,0.3666637687347431
1194,85,58,66,76.9312114083103,-2436.677698540617,0.0,0.9995878220447176,0.0,0.9966425457553242,0.0,0.9962989109727535,0.0,0.9916183162170364,0.0,0.9644786969535996,0.0
1195,78,39,88,66.30645674287977,-1487.008874702886,0.0,0.9999606443018102,0.0,0.9993744488138683,0.0,0.9992845975824453,0.0,0.9978957861324358,0.0,0.9880378599228924,0.0
1196,121,71,96,14.12220765525135,-7.38668827356186,0.0,0.9998341664580263,0.0,0.9975413712836333,0.0,0.9972397465458055,0.0,0.9928780295828157,0.0,0.9640946858394023,0.0
1197,84,58,66,63.535063472026046,3776.098327318403,3776.098327318403,0.9999098658867569,1.3781516597961152,0.9989430601572123,1.3768191347692813,0.9988181607891302,1.3766469889816435,0.9970622774473863,1.3742268973069935,0.9853756122962773,1.3581194485008967
1198,78,39,88,66.30645674287977,1444.8194335416456,1444.8194335416456,0.9999606443018102,0.5273383386573893,0.9993744488138683,0.5270292031364052,0.9992845975824453,0.5269818192724752,0.9978957861324358,0.5262494169255132,0.9880378599228924,0.5210507498983951
1199,122,71,96,34.485011088761894,1140.2785147159746,1140.2785147159746,0.9998784082307527,0.4161510511753864,0.9985504410498734,0.41559834903310583,0.9983750326821987,0.4155253437796751,0.9959009466377661,0.41449562506626597,0.9800870596349285,0.407913859078295
1200,85,57,66,11.027668872990432,-229.39771575887025,0.0,0.9999140599714526,0.0,0.9987714098689557,0.0,0.9986190241915115,0.0,0.996413636707141,0.0,0.9820268737967468,0.0
1201,79,39,41,32.1644763212055,3132.55427872316,3132.55427872316,0.9997671142604915,1.1431160342987443,0.997629468923117,1.14067188843123,0.9973691850529769,1.140374284458082,0.9937672459238722,1.1362558909699214,0.9722886990459596,1.1116977003879676
1202,123,71,96,19.69942381086896,2113.4951651325746,2113.4951651325746,0.9999085428558956,0.771355182878753,0.9987201037278497,0.7704383903505725,0.9985496571673879,0.7703069034873434,0.9960438222007616,0.7683738379057401,0.9792790332838174,0.755441048288783
1203,86,56,66,113.83477053183354,2381.39601609601,2381.39601609601,0.9998234545207603,0.8690560908592074,0.9981304424640476,0.8675845086182312,0.9979214612316349,0.8674028601361093,0.9951163504623248,0.8649646310781881,0.9793678260685108,0.851275863341639
1204,79,39,41,32.1644763212055,-752.5377342292701,0.0,0.9997671142604915,0.0,0.997629468923117,0.0,0.9973691850529769,0.0,0.9937672459238722,0.0,0.9722886990459596,0.0
1205,124,71,15,0.924088254452606,158.7311832050371,158.7311832050371,0.9999067124656408,0.05793147708098044,0.9984405097703937,0.057846529868628684,0.9982174641409054,0.05783360730034142,0.9948193405309317,0.05763673061417126,0.9714947407863286,0.05628537603410694
1206,85,56,66,100.00281273376892,424.6004919328555,424.6004919328555,0.9999774620323941,0.15497568663976385,0.9996252655418297,0.15492110351661387,0.9995703720781551,0.15491259617265063,0.9987186226423986,0.1547805927439102,0.9927477397505363,0.15385523021210748
1207,80,40,40,83.5642465520025,948.8733685679646,948.8733685679646,0.9999421996992232,0.34631876104167975,0.9993596260209495,0.34611699318496164,0.9992864410770114,0.34609164640079837,0.9982614808901511,0.3457366629406171,0.9918555881313537,0.3435180538607524
1208,124,71,15,0.924088254452606,203.66370186134603,203.66370186134603,0.9999067124656408,0.07433031644051774,0.9984405097703937,0.07422132296248124,0.9982174641409054,0.07420474236349751,0.9948193405309317,0.07395213519516428,0.9714947407863286,0.07221824856529094
1209,85,55,66,13.273978949614555,37.66043611988523,37.66043611988523,0.9999217072352006,0.013744982966779515,0.9990744705184884,0.013733336800728939,0.9989589496971198,0.013731748844681448,0.997266074976166,0.013708478488576531,0.9863521584964718,0.01355845514672006
1210,80,39,40,45.60243625302412,1723.438423255214,1723.438423255214,0.9981123812686687,0.6278676084408912,0.9889980701836412,0.6221342052581066,0.9879965915059005,0.6215042200639561,0.9747786843799667,0.6131894291731697,0.9018490459473703,0.5673126736830405
1211,86,55,66,124.7153401691958,-3315.9712569490325,0.0,0.9997474726383416,0.0,0.9981190894051012,0.0,0.9979251924916447,0.0,0.995315364275471,0.0,0.9806934808037724,0.0
1212,81,40,40,57.74120988267827,-191.97733462321065,0.0,0.9999278314047413,0.0,0.9991405697355128,0.0,0.9990363850613911,0.0,0.9975550622629589,0.0,0.9882763030808714,0.0
1213,85,54,66,52.98455444277694,316.09029779706015,316.09029779706015,0.9999060012064598,0.11536211377700237,0.9988170182295517,0.11523647458898696,0.9986744394464275,0.11522002485293069,0.9966145017602903,0.1149823637473518,0.9832818071086552,0.11344413131800331
1214,82,40,40,23.23535993627381,2143.5249651552385,2143.5249651552385,0.9998933892393009,0.7823032014497661,0.998606071406956,0.7812960212119877,0.9984283364720099,0.7811569637783512,0.9958452737250741,0.7791360100664654,0.9795439003100913,0.7663820337447783
1215,86,54,66,115.2388600796966,1966.2134431237785,1966.2134431237785,0.9990625590431571,0.7169951354509891,0.9941951879524056,0.7135019794289619,0.993640780809037,0.7131040992148987,0.9861831840480842,0.7077520213581534,0.9437955761378687,0.6773317955175056
1216,82,39,138,3.8732714572451625,-1724.6509225675743,0.0,0.9998802863969416,0.0,0.9986007028729735,0.0,0.998433675508588,0.0,0.9960868333357434,0.0,0.9820425283368641,0.0
1217,86,53,66,113.38364912759336,527.4970522511235,527.4970522511235,0.9995388791034584,0.19244764150317523,0.9964429855995834,0.19185156923863242,0.9960918454773601,0.1917839619751515,0.9913818415912546,0.1908771146695571,0.9646984615968446,0.18573959210328814
1218,82,40,40,23.23535993627381,-1387.0316226880232,0.0,0.9998933892393009,0.0,0.998606071406956,0.0,0.9984283364720099,0.0,0.9958452737250741,0.0,0.9795439003100913,0.0
1219,85,53,66,42.38775284135335,222.09121873450977,222.09121873450977,0.9998340547310249,0.08104984276783014,0.9974563392452315,0.08085709731636416,0.9971494246503667,0.08083221780807054,0.9928011013079335,0.08047972839091151,0.9658403007298747,0.0782941970645812
1220,82,39,138,3.8732714572451625,4199.221803293371,4199.221803293371,0.9998802863969416,1.5325324712522588,0.9986007028729735,1.5305712331652206,0.998433675508588,1.5303152276583705,0.9960868333357434,1.52671818520867,0.9820425283368641,1.5051922548150305
